campaign_id,campaign_name,platform,month,impressions,clicks,conversions,spend,revenue_generated,roas
800318,Flipkart Campaign 317,Instagram,2024-10,727044,39224,1351,252366,2541231,10.07
800319,Flipkart Campaign 318,Facebook,2025-04,79173,3764,705,255950,635205,2.48
800320,Flipkart Campaign 319,Facebook,2024-03,443677,20867,2260,196206,2083720,10.62
800321,Flipkart Campaign 320,Google,2025-05,668180,12658,1655,362201,2929350,8.09
800322,Flipkart Campaign 321,Facebook,2024-10,425156,11065,2872,30080,2958160,98.34
800323,Flipkart Campaign 322,Instagram,2024-06,409666,29042,2333,157113,2708613,17.24
800324,Flipkart Campaign 323,Instagram,2024-05,467108,9389,2877,175097,2865492,16.37
800325,Flipkart Campaign 324,Facebook,2025-10,659072,28107,590,200289,742810,3.71
800326,Flipkart Campaign 325,Instagram,2025-08,505761,20177,1266,110633,2202840,19.91
800327,Flipkart Campaign 326,Google,2025-06,443196,38565,3191,131888,4933286,37.41
800328,Flipkart Campaign 327,Google,2024-11,617535,1516,2152,206531,3042928,14.73
800329,Flipkart Campaign 328,Facebook,2024-12,331114,23912,1597,214087,1675253,7.83
800330,Flipkart Campaign 329,Google,2025-09,290639,28643,1527,68359,2481375,36.3
800331,Flipkart Campaign 330,Google,2025-07,421409,37783,2603,190936,5445476,28.52
800332,Flipkart Campaign 331,Instagram,2025-10,136647,19183,1550,157371,2971350,18.88
800333,Flipkart Campaign 332,Facebook,2024-03,616471,27926,1160,244188,2050880,8.4
800334,Flipkart Campaign 333,Instagram,2025-01,306835,35004,2397,79190,2368236,29.91
800335,Flipkart Campaign 334,Facebook,2024-04,508430,37979,733,161852,1122223,6.93
800336,Flipkart Campaign 335,Facebook,2024-07,547931,4003,3027,165869,3405375,20.53
800337,Flipkart Campaign 336,Google,2024-02,132992,25864,398,218472,809134,3.7
800338,Flipkart Campaign 337,Facebook,2024-04,747982,22550,696,276466,709920,2.57
800339,Flipkart Campaign 338,Instagram,2025-07,560719,24775,2900,272196,4402200,16.17
800340,Flipkart Campaign 339,Google,2024-07,363152,4229,2156,81853,3505656,42.83
800341,Flipkart Campaign 340,Google,2024-03,440814,33869,1553,352681,1866706,5.29
800342,Flipkart Campaign 341,Google,2024-05,554216,14913,2872,266745,5086312,19.07
800343,Flipkart Campaign 342,Instagram,2025-11,24658,3175,3125,293237,6853125,23.37
800344,Flipkart Campaign 343,Google,2025-07,181694,7466,1249,393147,1508792,3.84
800345,Flipkart Campaign 344,Facebook,2024-07,466987,5527,137,332536,228790,0.69
800346,Flipkart Campaign 345,Instagram,2025-08,477426,34381,1423,103854,1293507,12.46
800347,Flipkart Campaign 346,Facebook,2025-08,657042,37202,1041,73735,1710363,23.2
800348,Flipkart Campaign 347,Facebook,2025-12,730284,20436,2592,251326,2944512,11.72
800349,Flipkart Campaign 348,Instagram,2024-06,182657,29308,1641,100302,3524868,35.14
800350,Flipkart Campaign 349,Facebook,2025-08,121223,19885,1957,293866,1982441,6.75
800351,Flipkart Campaign 350,Instagram,2024-10,270539,14190,1989,177389,2004912,11.3
800352,Flipkart Campaign 351,Google,2024-01,190802,6174,2039,142350,4349187,30.55
800353,Flipkart Campaign 352,Google,2025-09,683583,22360,404,227567,788608,3.47
800354,Flipkart Campaign 353,Instagram,2025-01,793670,27569,1362,40836,2383500,58.37
800355,Flipkart Campaign 354,Google,2024-01,462807,25806,1432,395156,2839656,7.19
800356,Flipkart Campaign 355,Google,2024-05,183829,1644,1786,50608,3200512,63.24
800357,Flipkart Campaign 356,Facebook,2024-09,345589,7046,3008,259941,5321152,20.47
800358,Flipkart Campaign 357,Google,2024-08,229466,7651,1003,191869,1731178,9.02
800359,Flipkart Campaign 358,Google,2025-06,788505,35682,1957,300296,3467804,11.55
800360,Flipkart Campaign 359,Instagram,2025-01,154889,37388,3117,352876,5242794,14.86
800361,Flipkart Campaign 360,Google,2025-12,725139,11601,1688,225247,2376704,10.55
800362,Flipkart Campaign 361,Instagram,2025-01,54265,28144,552,219700,1007400,4.59
800363,Flipkart Campaign 362,Instagram,2024-11,795506,27642,3002,173641,5766842,33.21
800364,Flipkart Campaign 363,Facebook,2024-08,221321,32266,1445,328672,1527365,4.65
800365,Flipkart Campaign 364,Facebook,2025-02,126335,32240,2206,282272,2693526,9.54
800366,Flipkart Campaign 365,Facebook,2025-05,434370,13653,1898,32225,4027556,124.98
800367,Flipkart Campaign 366,Google,2025-09,413669,26125,2302,357547,3563496,9.97
800368,Flipkart Campaign 367,Instagram,2025-09,578726,3463,608,33601,1069472,31.83
800369,Flipkart Campaign 368,Google,2025-01,346037,14130,637,210144,1178450,5.61
800370,Flipkart Campaign 369,Facebook,2025-04,590872,25188,232,75608,378160,5.0
800371,Flipkart Campaign 370,Google,2025-06,120019,16253,1821,210411,2281713,10.84
800372,Flipkart Campaign 371,Facebook,2025-02,496225,11225,3106,58232,5575270,95.74
800373,Flipkart Campaign 372,Google,2025-02,581188,29397,2044,263242,2213652,8.41
800374,Flipkart Campaign 373,Facebook,2025-11,660929,28533,2898,188076,4045608,21.51
800375,Flipkart Campaign 374,Instagram,2024-09,649232,10326,374,365491,742016,2.03
800376,Flipkart Campaign 375,Instagram,2024-09,41648,6446,1301,347800,1217736,3.5
800377,Flipkart Campaign 376,Instagram,2024-05,584447,5595,2303,94829,3401531,35.87
800378,Flipkart Campaign 377,Instagram,2024-01,519613,3704,267,281613,264597,0.94
800379,Flipkart Campaign 378,Google,2024-09,314773,10527,1962,292162,2519208,8.62
800380,Flipkart Campaign 379,Instagram,2025-01,246549,18985,730,205364,973090,4.74
800381,Flipkart Campaign 380,Instagram,2025-10,537679,36706,3276,262870,5850936,22.26
800382,Flipkart Campaign 381,Facebook,2025-02,446496,3690,1474,154806,1945680,12.57
800383,Flipkart Campaign 382,Facebook,2025-07,116888,17577,1785,379462,3361155,8.86
800384,Flipkart Campaign 383,Instagram,2025-10,799538,18485,3417,330941,7507149,22.68
800385,Flipkart Campaign 384,Facebook,2024-12,182461,14738,3439,262492,5784398,22.04
800386,Flipkart Campaign 385,Facebook,2025-10,185977,13216,1412,96909,1283508,13.24
800387,Flipkart Campaign 386,Facebook,2025-11,559384,5339,2501,245875,2861144,11.64
800388,Flipkart Campaign 387,Facebook,2024-04,790674,19497,3032,56152,5948784,105.94
800389,Flipkart Campaign 388,Facebook,2024-03,237912,19046,135,171468,153900,0.9
800390,Flipkart Campaign 389,Facebook,2024-10,518752,27742,1513,202916,2025907,9.98
800391,Flipkart Campaign 390,Facebook,2025-11,176913,15184,1471,345731,2641916,7.64
800392,Flipkart Campaign 391,Instagram,2024-10,598870,28684,414,243970,442152,1.81
800393,Flipkart Campaign 392,Instagram,2025-06,247086,9922,683,254062,728761,2.87
800394,Flipkart Campaign 393,Instagram,2025-12,350775,31621,1639,346709,3194411,9.21
800395,Flipkart Campaign 394,Google,2025-06,743054,39139,541,113534,1181003,10.4
800396,Flipkart Campaign 395,Facebook,2025-09,463456,33975,976,124121,1223904,9.86
800397,Flipkart Campaign 396,Google,2025-05,684591,24821,3237,331021,6011109,18.16
800398,Flipkart Campaign 397,Facebook,2024-03,510528,10326,2186,159886,2699710,16.89
800399,Flipkart Campaign 398,Facebook,2024-05,346733,16801,880,322943,1492480,4.62
800400,Flipkart Campaign 399,Instagram,2025-03,315748,27039,2326,196691,3502956,17.81
800401,Flipkart Campaign 400,Google,2024-09,342975,13012,2231,86377,2813291,32.57
800402,Flipkart Campaign 401,Instagram,2025-10,141497,16078,983,313004,1683879,5.38
800403,Flipkart Campaign 402,Instagram,2025-07,331333,17408,2722,215582,2830880,13.13
800404,Flipkart Campaign 403,Instagram,2025-04,716627,7502,2460,53641,3867120,72.09
800405,Flipkart Campaign 404,Google,2024-05,385569,15919,1377,328718,2913732,8.86
800406,Flipkart Campaign 405,Facebook,2025-12,708991,34988,795,87960,1481085,16.84
800407,Flipkart Campaign 406,Facebook,2025-05,790868,25414,350,117634,712250,6.05
800408,Flipkart Campaign 407,Google,2024-06,256217,10403,1789,311443,2626252,8.43
800409,Flipkart Campaign 408,Instagram,2024-11,264997,34316,2580,330038,5541840,16.79
800410,Flipkart Campaign 409,Facebook,2024-12,79692,2601,3190,260199,4727580,18.17
800411,Flipkart Campaign 410,Instagram,2024-11,264291,23674,3400,123869,3434000,27.72
800412,Flipkart Campaign 411,Google,2025-01,647047,23314,441,195043,632394,3.24
800413,Flipkart Campaign 412,Google,2025-02,498005,15985,432,169282,926208,5.47
800414,Flipkart Campaign 413,Instagram,2024-07,72586,8403,2876,255717,3215368,12.57
800415,Flipkart Campaign 414,Instagram,2024-12,294077,23924,870,73785,857820,11.63
800416,Flipkart Campaign 415,Google,2025-09,287577,37935,2761,126696,3503709,27.65
800417,Flipkart Campaign 416,Facebook,2025-07,435108,29251,3477,383112,5559723,14.51
800418,Flipkart Campaign 417,Instagram,2025-03,422635,36020,1006,227335,1714224,7.54
800419,Flipkart Campaign 418,Google,2025-04,176844,21391,2149,159649,1983527,12.42
800420,Flipkart Campaign 419,Facebook,2025-11,684057,3780,1702,35705,3092534,86.61
800421,Flipkart Campaign 420,Facebook,2025-10,786101,32433,992,201115,2079232,10.34
800422,Flipkart Campaign 421,Facebook,2025-02,548143,39181,2332,326573,2112792,6.47
800423,Flipkart Campaign 422,Facebook,2025-02,180771,5353,2755,185914,5752440,30.94
800424,Flipkart Campaign 423,Google,2025-02,135367,12860,2939,174226,5883878,33.77
800425,Flipkart Campaign 424,Google,2025-09,147160,31615,2019,263316,4413534,16.76
800426,Flipkart Campaign 425,Facebook,2024-12,172957,36678,420,342761,575400,1.68
800427,Flipkart Campaign 426,Facebook,2024-11,398709,11471,2274,61271,4177338,68.18
800428,Flipkart Campaign 427,Instagram,2024-02,66751,4279,293,168284,529451,3.15
800429,Flipkart Campaign 428,Facebook,2025-01,247685,39810,3335,90067,7116890,79.02
800430,Flipkart Campaign 429,Facebook,2024-06,597922,18938,3383,61728,6908086,111.91
800431,Flipkart Campaign 430,Google,2025-09,126349,24025,1746,182202,2060280,11.31
800432,Flipkart Campaign 431,Instagram,2025-02,119033,27192,773,368127,1590834,4.32
800433,Flipkart Campaign 432,Instagram,2025-08,369126,19823,2154,48473,1970910,40.66
800434,Flipkart Campaign 433,Instagram,2024-02,767194,6130,3111,240050,4626057,19.27
800435,Flipkart Campaign 434,Facebook,2024-12,498899,9677,2574,82854,4545684,54.86
800436,Flipkart Campaign 435,Google,2025-12,376329,14639,696,329176,819888,2.49
800437,Flipkart Campaign 436,Facebook,2024-01,140322,38621,3327,138801,6920160,49.86
800438,Flipkart Campaign 437,Instagram,2024-12,278217,25531,3113,134486,3284215,24.42
800439,Flipkart Campaign 438,Google,2025-11,291634,20994,2247,220502,4103022,18.61
800440,Flipkart Campaign 439,Google,2024-09,198508,35869,313,155330,397197,2.56
800441,Flipkart Campaign 440,Google,2025-06,548147,16184,2572,327384,5033404,15.37
800442,Flipkart Campaign 441,Facebook,2024-09,92735,34220,2311,39365,2918793,74.15
800443,Flipkart Campaign 442,Google,2025-03,656493,37478,632,359528,865840,2.41
800444,Flipkart Campaign 443,Instagram,2024-12,769670,10916,3210,317666,6166410,19.41
800445,Flipkart Campaign 444,Facebook,2024-10,174641,34036,2479,369570,2863245,7.75
800446,Flipkart Campaign 445,Google,2024-09,480455,26588,2366,241764,3608150,14.92
800447,Flipkart Campaign 446,Facebook,2024-02,75623,34098,728,339009,1577576,4.65
800448,Flipkart Campaign 447,Instagram,2024-11,223241,10844,1423,175054,3015337,17.23
800449,Flipkart Campaign 448,Facebook,2025-07,568543,11688,1870,91499,3625930,39.63
800450,Flipkart Campaign 449,Google,2024-08,482522,2169,2893,45455,4883384,107.43
800451,Flipkart Campaign 450,Instagram,2024-05,172839,36074,2821,120976,5670210,46.87
800452,Flipkart Campaign 451,Google,2025-02,429116,8634,1869,169665,3904341,23.01
800453,Flipkart Campaign 452,Google,2025-08,397475,21698,2802,181061,2709534,14.96
800454,Flipkart Campaign 453,Instagram,2024-05,621980,3289,974,252714,2033712,8.05
800455,Flipkart Campaign 454,Google,2024-04,376169,24184,3199,58812,5268753,89.59
800456,Flipkart Campaign 455,Facebook,2025-06,588418,9154,3224,198471,3649568,18.39
800457,Flipkart Campaign 456,Instagram,2024-12,257287,11599,1737,190509,3209976,16.85
800458,Flipkart Campaign 457,Instagram,2024-04,513546,39137,534,185279,620508,3.35
800459,Flipkart Campaign 458,Facebook,2025-09,443785,11844,632,185163,1217232,6.57
800460,Flipkart Campaign 459,Facebook,2024-05,504929,31817,2535,219406,4233450,19.3
800461,Flipkart Campaign 460,Facebook,2025-10,474531,37787,2411,354605,2179544,6.15
800462,Flipkart Campaign 461,Facebook,2024-05,467684,32734,3426,297570,7074690,23.77
800463,Flipkart Campaign 462,Google,2025-07,645511,25370,3493,83333,7300370,87.6
800464,Flipkart Campaign 463,Facebook,2024-12,681942,37704,1214,288805,2034664,7.05
800465,Flipkart Campaign 464,Google,2024-05,483758,24589,560,162487,532560,3.28
800466,Flipkart Campaign 465,Google,2025-02,656967,14279,2365,271088,4240445,15.64
800467,Flipkart Campaign 466,Facebook,2024-08,116487,31866,3492,110129,5953860,54.06
800468,Flipkart Campaign 467,Facebook,2025-02,786954,22320,1185,161078,1692180,10.51
800469,Flipkart Campaign 468,Instagram,2024-06,631382,3371,1295,85169,1879045,22.06
800470,Flipkart Campaign 469,Instagram,2025-10,535064,2516,3088,139937,3427680,24.49
800471,Flipkart Campaign 470,Facebook,2024-08,465969,9849,1088,138899,2134656,15.37
800472,Flipkart Campaign 471,Facebook,2024-07,99869,27459,2616,399184,4447200,11.14
800473,Flipkart Campaign 472,Instagram,2025-07,246823,32895,2389,270692,4646605,17.17
800474,Flipkart Campaign 473,Instagram,2025-08,97403,8338,2151,58611,2852226,48.66
800475,Flipkart Campaign 474,Instagram,2025-01,234772,23354,275,209020,263725,1.26
800476,Flipkart Campaign 475,Facebook,2025-05,285079,14682,505,268505,677205,2.52
800477,Flipkart Campaign 476,Facebook,2025-02,749011,24357,3109,130347,3634421,27.88
800478,Flipkart Campaign 477,Facebook,2025-07,387273,38586,2096,263756,2682880,10.17
800479,Flipkart Campaign 478,Google,2025-11,99211,9749,967,53963,1396348,25.88
800480,Flipkart Campaign 479,Instagram,2024-07,715375,27784,931,237019,1720488,7.26
800481,Flipkart Campaign 480,Facebook,2025-08,614956,16059,315,392696,286020,0.73
800482,Flipkart Campaign 481,Google,2025-04,694153,39771,131,30631,186675,6.09
800483,Flipkart Campaign 482,Google,2025-09,458993,4169,2924,126454,2690080,21.27
800484,Flipkart Campaign 483,Google,2025-01,548353,1036,3386,180706,5590286,30.94
800485,Flipkart Campaign 484,Instagram,2025-12,777571,21094,558,314388,625518,1.99
800486,Flipkart Campaign 485,Facebook,2025-07,283155,14472,1818,67094,3645090,54.33
800487,Flipkart Campaign 486,Instagram,2025-03,671557,16370,1224,330404,2418624,7.32
800488,Flipkart Campaign 487,Facebook,2024-11,505364,20510,1869,178405,2433438,13.64
800489,Flipkart Campaign 488,Instagram,2025-03,21245,37812,1933,174662,4183012,23.95
800490,Flipkart Campaign 489,Facebook,2025-08,738580,31952,835,49726,1122240,22.57
800491,Flipkart Campaign 490,Instagram,2024-12,583590,23402,2479,138344,3817660,27.6
800492,Flipkart Campaign 491,Instagram,2025-09,161339,25220,1260,95885,1780380,18.57
800493,Flipkart Campaign 492,Instagram,2024-10,557788,3682,1161,306398,2269755,7.41
800494,Flipkart Campaign 493,Google,2024-12,34426,29168,1516,293641,2684836,9.14
800495,Flipkart Campaign 494,Facebook,2025-12,560880,1332,1169,393999,1523207,3.87
800496,Flipkart Campaign 495,Facebook,2024-05,203995,11876,1346,83859,1542516,18.39
800497,Flipkart Campaign 496,Google,2024-05,139311,27171,2683,351260,5771133,16.43
800498,Flipkart Campaign 497,Facebook,2024-02,740763,9129,1819,301496,3054101,10.13
800499,Flipkart Campaign 498,Facebook,2025-10,497953,30546,631,282746,705458,2.5
800500,Flipkart Campaign 499,Facebook,2025-11,794894,6457,1166,72708,2450932,33.71
800501,Flipkart Campaign 500,Facebook,2025-05,186998,18599,2655,170066,3844440,22.61
800502,Flipkart Campaign 501,Instagram,2025-09,656016,9622,1478,274366,3089020,11.26
800503,Flipkart Campaign 502,Google,2024-11,230540,19550,2803,342154,5384563,15.74
800504,Flipkart Campaign 503,Google,2024-09,196265,14071,1355,40524,1375325,33.94
800505,Flipkart Campaign 504,Facebook,2025-02,487973,38637,1500,155060,2938500,18.95
800506,Flipkart Campaign 505,Facebook,2024-11,378292,6155,2665,82813,5015530,60.56
800507,Flipkart Campaign 506,Facebook,2025-09,89398,39116,3232,184185,5006368,27.18
800508,Flipkart Campaign 507,Facebook,2025-02,679923,36605,584,57646,1083320,18.79
800509,Flipkart Campaign 508,Facebook,2025-01,495619,31246,1191,245313,1438728,5.86
800510,Flipkart Campaign 509,Google,2025-11,558814,3591,2463,352704,3509775,9.95
800511,Flipkart Campaign 510,Facebook,2024-10,602961,22226,3167,182039,4702995,25.84
800512,Flipkart Campaign 511,Google,2024-10,577371,26816,891,287405,923076,3.21
800513,Flipkart Campaign 512,Instagram,2025-06,213559,24553,3320,331568,6696440,20.2
800514,Flipkart Campaign 513,Google,2025-11,408059,7595,3228,253818,6888552,27.14
800515,Flipkart Campaign 514,Instagram,2024-09,28217,33354,1755,209947,2277990,10.85
800516,Flipkart Campaign 515,Facebook,2025-01,527861,17977,2690,252073,3626120,14.39
800517,Flipkart Campaign 516,Facebook,2024-04,497101,17036,1941,207260,1810953,8.74
800518,Flipkart Campaign 517,Instagram,2024-11,578118,24720,360,91531,641160,7.0
800519,Flipkart Campaign 518,Facebook,2025-06,404896,32868,590,391926,917450,2.34
800520,Flipkart Campaign 519,Facebook,2024-04,470273,17252,2675,117398,4181025,35.61
800521,Flipkart Campaign 520,Google,2024-06,65845,3370,1178,357173,1433626,4.01
800522,Flipkart Campaign 521,Facebook,2025-06,409060,29172,629,200392,1204535,6.01
800523,Flipkart Campaign 522,Instagram,2024-08,247086,1550,179,70201,374826,5.34
800524,Flipkart Campaign 523,Instagram,2025-02,131109,10619,1884,239972,2383260,9.93
800525,Flipkart Campaign 524,Instagram,2024-11,63399,34178,2901,125995,6208140,49.27
800526,Flipkart Campaign 525,Facebook,2024-05,461259,3750,341,237773,447051,1.88
800527,Flipkart Campaign 526,Instagram,2024-10,747712,25663,2561,389177,3393325,8.72
800528,Flipkart Campaign 527,Google,2025-11,186186,7831,3172,231253,6667544,28.83
800529,Flipkart Campaign 528,Instagram,2024-11,315371,23157,2936,170336,5352328,31.42
800530,Flipkart Campaign 529,Instagram,2025-11,461542,13528,2731,395839,5994545,15.14
800531,Flipkart Campaign 530,Instagram,2025-01,480431,28301,2823,316877,5668584,17.89
800532,Flipkart Campaign 531,Instagram,2024-01,134181,22616,2457,388463,4383288,11.28
800533,Flipkart Campaign 532,Facebook,2024-03,368595,38626,238,384592,267988,0.7
800534,Flipkart Campaign 533,Google,2025-01,539626,7122,941,33075,1490544,45.07
800535,Flipkart Campaign 534,Instagram,2024-07,44758,31696,1748,303725,1609908,5.3
800536,Flipkart Campaign 535,Google,2024-06,660103,20319,3157,76501,4388230,57.36
800537,Flipkart Campaign 536,Google,2025-06,429500,31159,3098,310883,6651406,21.4
800538,Flipkart Campaign 537,Instagram,2024-09,155112,35906,2855,369681,5004815,13.54
800539,Flipkart Campaign 538,Google,2024-12,178451,22747,3029,355770,3110783,8.74
800540,Flipkart Campaign 539,Google,2024-06,245977,30105,3131,293356,4990814,17.01
800541,Flipkart Campaign 540,Facebook,2024-04,468308,11932,2858,134025,6161848,45.98
