feedback_id,customer_id,product_id,rating_stars,sentiment,delivery_status,feedback_date,order_value
600385,117212,502795,3,Neutral,On Time,2025-12-07 09:40:54,4335
600386,107044,502503,2,Negative,On Time,2025-07-04 04:12:35,2121
600387,116538,503465,4,Positive,On Time,2024-07-05 08:27:38,951
600388,106075,500386,3,Negative,On Time,2024-12-30 01:52:56,1845
600389,107393,500579,3,Neutral,Delayed,2024-08-21 19:27:57,5330
600390,106032,501843,4,Neutral,Slightly Delayed,2024-04-11 05:56:16,1084
600391,107807,502373,3,Positive,On Time,2025-06-15 19:17:36,4201
600392,108870,500878,1,Positive,Delayed,2024-08-15 06:15:45,1626
600393,100717,501008,1,Positive,On Time,2025-05-01 12:26:06,1992
600394,102236,501543,2,Positive,On Time,2025-11-26 01:34:38,1771
600395,110865,502519,1,Positive,Slightly Delayed,2025-02-02 00:38:43,2093
600396,110269,500093,3,Positive,On Time,2025-03-03 18:45:09,2153
600397,101395,503129,5,Positive,On Time,2025-02-20 23:49:29,1551
600398,117166,503194,4,Positive,On Time,2024-11-02 21:43:19,3263
600399,102881,500384,2,Positive,Delayed,2025-02-05 21:54:47,4538
600400,101842,500988,1,Neutral,On Time,2025-10-28 02:02:55,921
600401,102197,500839,5,Positive,Delayed,2025-07-27 13:12:47,2675
600402,105480,501675,5,Neutral,On Time,2024-03-25 01:43:52,541
600403,106623,502622,5,Negative,On Time,2025-06-14 15:39:24,2912
600404,106445,500545,5,Positive,Slightly Delayed,2024-12-26 07:03:47,1531
600405,111397,500963,4,Positive,Delayed,2024-04-18 01:23:24,695
600406,110850,500265,2,Negative,On Time,2024-01-22 23:14:35,1627
600407,105022,502212,4,Positive,On Time,2024-07-30 02:33:29,3143
600408,104823,500787,1,Neutral,On Time,2025-04-27 03:07:21,1656
600409,100281,502230,2,Positive,On Time,2025-06-05 21:21:39,1446
600410,105786,500814,4,Neutral,On Time,2024-10-19 01:53:31,3310
600411,106410,502093,1,Neutral,On Time,2025-01-17 09:25:21,5601
600412,101361,500171,4,Positive,On Time,2025-08-20 16:26:31,3762
600413,111076,500027,5,Negative,On Time,2025-08-30 01:07:00,2419
600414,117477,500364,5,Positive,On Time,2025-01-03 23:01:57,1491
600415,115860,501312,3,Neutral,Delayed,2024-07-29 09:54:08,1825
600416,110140,501121,5,Neutral,Delayed,2024-12-13 06:51:44,1117
600417,106646,500481,1,Negative,On Time,2025-10-28 09:46:04,2153
600418,110935,500464,5,Neutral,Delayed,2025-07-29 20:30:22,2793
600419,109520,501934,4,Positive,On Time,2024-05-08 08:44:46,1938
600420,114134,501188,5,Positive,On Time,2025-06-23 13:35:48,2170
600421,103834,502762,1,Neutral,On Time,2024-05-21 03:18:58,2947
600422,117857,502691,2,Negative,On Time,2024-04-24 04:57:15,3312
600423,113787,500320,2,Positive,Delayed,2024-04-02 02:39:04,3393
600424,111075,502130,1,Negative,On Time,2024-07-13 03:00:22,1415
600425,106266,501755,2,Positive,On Time,2024-03-15 19:45:05,4045
600426,103580,502631,3,Positive,On Time,2024-08-28 18:44:13,1206
600427,101065,501783,3,Positive,On Time,2024-11-13 18:16:22,2554
600428,105107,501733,2,Positive,On Time,2024-04-22 04:17:54,3940
600429,113121,500409,2,Positive,On Time,2024-03-05 08:54:45,2026
600430,115708,503345,3,Neutral,On Time,2024-02-11 04:58:51,5101
600431,105921,502763,3,Positive,Delayed,2024-10-29 09:51:04,5469
600432,108744,501181,5,Positive,On Time,2024-01-21 08:51:18,1682
600433,114681,500518,2,Negative,Slightly Delayed,2024-04-05 21:54:22,5706
600434,102905,503042,4,Negative,Slightly Delayed,2025-07-14 22:08:27,4532
600435,114526,503215,5,Positive,On Time,2024-12-23 06:15:38,3577
600436,100468,502262,4,Negative,On Time,2024-06-21 02:06:44,513
600437,105347,500865,2,Positive,On Time,2024-09-29 09:13:53,3675
600438,101552,503123,1,Neutral,On Time,2024-07-15 19:58:33,1605
600439,113337,500389,1,Positive,Slightly Delayed,2024-01-01 03:30:29,5925
600440,108910,501141,2,Positive,Slightly Delayed,2024-03-26 11:19:25,4039
600441,108261,501711,5,Positive,On Time,2024-05-15 00:15:44,3319
600442,111394,502790,4,Positive,Delayed,2025-03-11 03:59:29,2360
600443,103014,503382,2,Positive,Delayed,2024-06-06 23:27:17,3926
600444,113801,502972,2,Negative,Delayed,2025-04-28 08:52:04,1224
600445,102381,503015,1,Neutral,On Time,2025-10-28 05:12:31,541
600446,106257,502905,2,Negative,Slightly Delayed,2025-01-16 04:07:18,2629
600447,100805,500506,3,Positive,Delayed,2024-08-25 02:20:33,2420
600448,102284,502695,2,Neutral,On Time,2025-12-13 19:16:03,1250
600449,116122,500553,5,Positive,On Time,2025-11-13 20:02:56,2714
600450,109593,500991,5,Neutral,On Time,2025-03-11 10:06:15,5126
600451,105520,502847,2,Neutral,On Time,2025-10-26 03:37:19,5518
600452,112375,500664,4,Negative,On Time,2025-11-21 21:49:58,897
600453,102347,500697,5,Positive,On Time,2024-06-10 19:39:40,1785
600454,106112,501913,3,Positive,Delayed,2024-11-12 09:58:33,5100
600455,100674,503377,4,Positive,On Time,2024-12-24 19:34:03,2365
600456,116025,500593,5,Positive,On Time,2024-12-27 02:13:32,2874
600457,102951,502459,2,Positive,On Time,2024-10-04 00:57:44,403
600458,106083,500705,1,Positive,On Time,2024-07-20 23:22:48,5829
600459,100329,501950,3,Negative,On Time,2025-05-07 17:05:50,434
600460,116855,502063,4,Neutral,On Time,2025-03-16 23:03:10,2749
600461,107974,503464,1,Positive,On Time,2024-03-03 01:49:05,4024
600462,103559,502405,2,Positive,Delayed,2025-01-03 23:55:18,5330
600463,101531,500686,2,Positive,Slightly Delayed,2025-03-28 13:46:19,674
600464,111900,502174,2,Positive,Slightly Delayed,2024-10-10 07:25:35,1521
600465,106759,500943,4,Neutral,On Time,2024-02-15 11:51:08,2451
600466,105297,503270,2,Positive,On Time,2025-06-30 15:34:29,4397
600467,102606,501101,4,Positive,On Time,2024-09-19 09:12:40,2430
600468,116971,501533,3,Neutral,Delayed,2024-01-25 09:35:25,5009
600469,109293,503382,4,Positive,On Time,2025-03-04 01:45:59,5033
600470,112186,500021,1,Positive,On Time,2025-05-11 03:46:29,2462
600471,110480,501668,2,Neutral,Slightly Delayed,2025-05-15 17:32:50,402
600472,114898,500862,2,Neutral,On Time,2024-05-27 05:17:34,2589
600473,110982,503084,5,Negative,On Time,2024-11-29 00:34:42,307
600474,104533,501744,1,Negative,On Time,2024-04-28 08:32:47,3867
600475,101457,501894,5,Neutral,Delayed,2025-12-13 13:38:05,393
600476,116789,503043,3,Negative,On Time,2025-02-28 12:04:02,1348
600477,100508,500508,3,Positive,On Time,2024-03-28 05:59:39,1863
600478,104390,501832,2,Neutral,On Time,2024-09-21 03:16:10,3333
600479,106476,502447,1,Positive,On Time,2024-11-23 11:51:11,1773
600480,117147,502440,1,Positive,On Time,2025-12-24 08:22:13,2582
600481,104086,502412,4,Neutral,On Time,2024-03-26 15:04:09,4048
600482,109164,501053,3,Negative,Delayed,2025-07-15 14:42:02,5674
600483,113389,500071,5,Neutral,On Time,2024-01-01 17:40:15,1394
600484,116618,502872,3,Neutral,Slightly Delayed,2025-08-15 07:15:17,2868
600485,115536,502898,1,Positive,On Time,2024-05-05 23:05:36,737
600486,104801,502181,2,Positive,On Time,2024-10-08 16:51:35,5635
600487,106696,500969,2,Positive,On Time,2025-12-12 06:19:25,2751
600488,106223,502263,4,Positive,On Time,2025-02-03 10:28:13,2501
600489,106522,501928,2,Positive,Slightly Delayed,2024-01-21 06:26:04,5939
600490,108824,501775,2,Positive,Delayed,2024-03-24 02:28:16,2892
600491,108667,502825,3,Negative,On Time,2025-04-23 06:06:55,4875
600492,103585,502460,5,Positive,On Time,2025-09-01 22:43:11,5523
600493,100347,502191,4,Neutral,Slightly Delayed,2025-03-16 11:46:10,2767
600494,105173,502578,2,Positive,On Time,2024-03-16 02:34:54,3178
600495,101210,501786,3,Positive,On Time,2025-09-29 22:10:25,696
600496,108080,503172,5,Positive,On Time,2025-05-22 01:00:54,2817
600497,114930,500727,4,Neutral,On Time,2025-11-15 04:49:17,5571
600498,112861,500734,3,Positive,On Time,2025-07-31 18:16:11,2942
600499,109461,500461,2,Positive,On Time,2025-07-06 20:35:05,4061
600500,112447,502417,1,Neutral,On Time,2024-03-15 01:05:54,4099
600501,105752,503089,3,Positive,Slightly Delayed,2024-11-16 21:46:39,4694
600502,116799,501124,4,Positive,On Time,2025-10-22 14:53:19,1966
600503,102631,500590,4,Positive,On Time,2025-11-02 03:32:09,4290
600504,116863,500781,5,Positive,On Time,2025-05-26 03:55:03,5878
600505,110364,502943,1,Positive,On Time,2024-02-05 02:30:58,2347
600506,117038,501516,1,Neutral,Slightly Delayed,2024-12-23 13:32:46,4314
600507,114169,503103,2,Neutral,On Time,2025-02-26 04:31:13,1514
600508,117250,503453,5,Positive,On Time,2024-06-12 17:55:11,2480
600509,112652,500915,5,Positive,On Time,2025-01-27 07:50:28,5787
600510,112178,500717,1,Positive,On Time,2024-08-01 13:11:23,4378
600511,116274,503378,4,Positive,On Time,2025-02-28 03:01:37,1540
600512,115632,500386,2,Positive,On Time,2024-09-28 15:41:12,1029
600513,110188,502906,4,Positive,On Time,2024-12-22 23:57:21,5958
600514,102697,501642,2,Positive,On Time,2025-06-08 22:31:21,2703
600515,113808,501021,3,Neutral,Slightly Delayed,2025-12-14 14:30:56,2198
600516,103865,503006,5,Positive,On Time,2024-09-02 06:00:41,2151
600517,105933,500349,4,Positive,Slightly Delayed,2024-03-01 13:38:25,3608
600518,112111,501538,3,Negative,On Time,2024-07-17 22:11:20,1409
600519,108640,502226,4,Positive,Slightly Delayed,2025-01-21 17:32:12,1070
600520,112569,502398,2,Positive,On Time,2025-06-03 13:04:44,2208
600521,117041,502861,5,Positive,On Time,2025-04-05 18:08:12,5453
600522,110243,500826,4,Negative,On Time,2025-01-03 07:20:49,4773
600523,110599,500958,4,Positive,On Time,2025-11-08 11:14:06,1540
600524,115210,500256,5,Positive,On Time,2025-02-24 19:06:56,5248
600525,112542,500725,3,Positive,On Time,2024-09-05 13:15:08,4009
600526,103238,502377,3,Positive,Slightly Delayed,2024-10-16 05:38:33,2278
600527,108715,503088,4,Positive,On Time,2024-10-04 12:38:26,5923
600528,108467,501363,1,Neutral,Delayed,2024-10-16 21:07:46,5584
600529,106214,502856,1,Positive,On Time,2025-07-11 20:16:57,5428
600530,106909,500936,5,Neutral,On Time,2025-06-17 19:43:25,2463
600531,100634,502713,5,Positive,Slightly Delayed,2024-01-19 11:01:24,4328
600532,100804,500781,4,Positive,Slightly Delayed,2025-11-08 03:57:48,5090
600533,114748,503406,4,Positive,On Time,2025-09-04 19:52:48,2803
600534,102190,501519,1,Neutral,On Time,2025-01-12 00:08:30,1800
600535,116958,501339,1,Neutral,Slightly Delayed,2024-03-25 23:00:47,2839
600536,107609,502803,3,Neutral,On Time,2024-02-10 01:53:29,972
600537,102924,502496,2,Positive,Delayed,2024-03-24 15:43:04,5130
600538,101391,502047,1,Positive,On Time,2024-09-14 16:39:27,4448
600539,101818,500391,5,Neutral,Slightly Delayed,2024-09-06 20:05:13,1664
600540,116996,501437,3,Neutral,Slightly Delayed,2024-01-20 19:22:51,4651
600541,103063,501769,1,Positive,On Time,2024-05-02 19:41:42,649
600542,106832,500926,2,Neutral,On Time,2025-09-18 07:49:56,5594
600543,111482,500548,1,Positive,Slightly Delayed,2024-06-03 16:06:29,5628
600544,103247,501970,1,Negative,Slightly Delayed,2024-11-07 11:17:04,1150
600545,107269,501168,3,Neutral,On Time,2025-02-05 18:53:08,2280
600546,109967,500634,3,Negative,Slightly Delayed,2025-03-13 10:32:01,2873
600547,114772,503244,5,Neutral,On Time,2024-01-01 00:44:24,3309
600548,115984,502953,2,Positive,On Time,2025-03-19 09:46:08,5288
600549,100161,501236,3,Neutral,Delayed,2024-06-16 09:26:57,4061
600550,108864,501042,2,Positive,On Time,2024-04-27 21:16:35,1523
600551,117490,501406,5,Positive,On Time,2025-11-23 03:55:40,2984
600552,110136,502244,1,Negative,Delayed,2024-04-06 19:42:11,5849
600553,100504,500223,2,Neutral,Slightly Delayed,2025-03-06 16:19:42,3890
600554,108918,503398,4,Positive,Slightly Delayed,2025-02-03 15:40:37,5256
600555,100028,500999,5,Neutral,Slightly Delayed,2024-05-11 17:22:14,2974
600556,102178,502691,4,Positive,On Time,2024-12-08 16:04:57,3802
600557,106291,501253,3,Positive,Delayed,2025-05-22 02:52:40,4870
600558,112093,502129,4,Neutral,On Time,2025-07-10 14:01:33,925
600559,107546,501210,1,Negative,On Time,2025-09-29 03:35:03,3718
600560,117816,503383,5,Positive,On Time,2024-10-23 17:26:18,5154
600561,102252,500378,1,Positive,On Time,2025-05-16 13:12:39,1090
600562,117463,501738,5,Negative,On Time,2025-07-02 07:30:50,880
600563,115000,503293,1,Positive,On Time,2024-01-03 12:19:19,5936
600564,115505,500300,4,Negative,On Time,2025-12-08 07:23:04,3882
600565,117444,503404,2,Positive,Slightly Delayed,2024-01-06 11:28:29,650
600566,109625,502172,4,Negative,On Time,2024-04-17 20:24:08,1108
600567,113012,500231,4,Neutral,On Time,2025-06-29 20:41:48,1819
600568,104717,500855,4,Neutral,On Time,2025-06-30 00:59:23,1600
600569,108322,500747,5,Positive,On Time,2024-01-17 07:07:56,5179
600570,111027,500626,2,Neutral,On Time,2025-12-07 17:28:04,4343
600571,104897,503041,3,Neutral,On Time,2025-02-25 06:12:59,1461
600572,112616,502723,4,Positive,On Time,2024-01-04 02:30:07,1680
600573,110135,500344,5,Positive,On Time,2025-10-13 23:51:51,5029
600574,102705,502858,1,Negative,Slightly Delayed,2024-02-07 03:43:42,898
600575,114312,500466,3,Positive,Slightly Delayed,2025-10-25 02:01:52,2182
600576,115267,501031,2,Negative,Slightly Delayed,2024-07-16 20:06:38,5278
600577,100688,500363,2,Neutral,On Time,2025-01-28 06:27:55,2263
600578,114102,500024,2,Positive,On Time,2025-07-19 01:13:07,5292
600579,104493,501164,1,Positive,On Time,2025-11-23 07:24:48,2167
600580,105960,503447,1,Positive,On Time,2024-05-22 00:37:58,702
600581,116300,502941,1,Positive,Slightly Delayed,2024-11-11 08:30:59,588
600582,100058,500803,3,Positive,Slightly Delayed,2025-12-18 01:38:18,5010
600583,108048,502973,3,Positive,On Time,2024-11-21 21:54:37,5454
600584,114588,503173,3,Positive,On Time,2025-04-30 15:02:11,1849
600585,111863,502959,5,Positive,On Time,2024-10-10 01:41:24,4742
600586,101670,501686,4,Positive,On Time,2024-09-10 10:15:07,2899
600587,102818,500980,5,Neutral,Slightly Delayed,2025-02-25 12:21:18,5336
600588,114960,503246,2,Positive,On Time,2024-12-13 07:57:32,1981
600589,100899,502225,5,Positive,Delayed,2024-02-03 04:43:42,3112
600590,101199,502605,1,Positive,On Time,2025-08-12 15:10:23,5145
600591,109364,503475,1,Positive,On Time,2025-06-13 05:48:04,5263
600592,110415,501144,5,Positive,On Time,2025-04-04 10:40:30,343
600593,117392,500523,3,Negative,Slightly Delayed,2025-01-05 13:16:37,4005
600594,105058,503369,1,Positive,On Time,2025-06-30 18:21:23,3320
600595,114110,502461,5,Neutral,Slightly Delayed,2025-08-04 23:57:20,5940
600596,104102,502065,5,Neutral,On Time,2024-09-13 22:57:33,3386
600597,109852,501235,1,Neutral,Delayed,2024-10-09 01:24:04,5431
600598,110760,503286,5,Positive,On Time,2024-08-29 07:01:53,320
600599,109022,501068,3,Neutral,Slightly Delayed,2025-01-13 01:30:14,3694
600600,110522,503044,1,Positive,Slightly Delayed,2025-07-21 13:07:29,1378
600601,100253,502782,1,Positive,On Time,2025-06-05 00:32:34,3574
600602,104773,501232,1,Neutral,Slightly Delayed,2025-10-01 20:16:32,981
600603,105797,500958,4,Positive,On Time,2025-11-09 10:31:05,3059
600604,109209,502778,1,Negative,On Time,2024-08-05 21:28:01,2006
600605,111356,503092,1,Positive,Slightly Delayed,2024-06-07 00:02:25,1266
600606,101753,500674,5,Positive,On Time,2025-06-30 20:19:01,2862
600607,110947,502610,4,Positive,On Time,2025-08-12 16:26:08,4169
600608,107906,500953,5,Positive,Slightly Delayed,2024-05-09 00:06:27,595
600609,110102,500832,2,Positive,On Time,2024-01-23 20:56:48,5026
600610,104405,502756,2,Negative,On Time,2025-02-17 14:23:13,1997
600611,117627,500904,2,Positive,Slightly Delayed,2024-11-13 23:14:02,4025
600612,110770,502486,5,Positive,On Time,2024-11-26 03:56:41,3261
600613,106537,500406,5,Positive,On Time,2024-07-22 19:53:47,5070
600614,101513,501636,5,Positive,On Time,2024-01-01 10:26:33,5731
600615,112328,500511,2,Positive,On Time,2025-05-30 17:42:16,457
600616,112440,502778,4,Positive,On Time,2025-06-07 11:55:59,5341
600617,117267,501381,2,Neutral,Slightly Delayed,2025-01-11 20:56:46,3287
600618,115921,500358,3,Positive,On Time,2024-06-13 00:48:28,1220
600619,104707,502238,4,Negative,On Time,2025-06-14 21:29:55,1550
600620,102220,501439,5,Positive,On Time,2024-04-09 06:48:36,3549
600621,105054,502264,5,Negative,On Time,2025-06-05 09:05:34,2536
600622,105341,501670,4,Neutral,Slightly Delayed,2024-06-25 17:11:05,3870
600623,101443,502256,1,Neutral,On Time,2024-01-03 17:47:56,384
600624,107546,501941,2,Positive,On Time,2025-08-13 03:28:02,3326
600625,115843,501599,4,Positive,On Time,2024-04-21 01:51:40,3805
600626,112330,503356,1,Neutral,On Time,2024-03-14 12:46:12,4942
600627,109561,501266,2,Positive,Delayed,2025-11-07 09:27:30,3767
600628,101252,501310,4,Positive,On Time,2024-11-14 12:02:04,5915
600629,113987,501827,3,Negative,On Time,2024-12-06 07:56:12,4735
600630,117548,500250,3,Neutral,On Time,2024-12-23 16:52:25,5685
600631,114420,502798,1,Neutral,On Time,2025-03-06 17:28:58,1067
600632,102080,500571,2,Negative,On Time,2024-03-23 00:29:10,4181
600633,109576,502079,4,Neutral,On Time,2024-01-05 03:35:23,423
600634,106980,500339,5,Negative,Slightly Delayed,2024-07-25 04:58:32,5561
600635,104567,500554,3,Positive,On Time,2024-08-07 07:51:22,5129
600636,113374,502746,5,Positive,Slightly Delayed,2024-05-25 10:32:09,891
600637,111844,503222,2,Negative,Slightly Delayed,2025-03-25 05:30:13,2398
600638,113461,500498,2,Neutral,On Time,2025-10-17 17:14:59,555
600639,116656,501237,4,Positive,On Time,2024-03-30 04:36:25,638
600640,104819,500825,3,Neutral,On Time,2025-11-06 13:25:20,794
600641,113413,503184,1,Neutral,On Time,2025-03-26 11:27:04,3899
600642,116307,500056,4,Neutral,Delayed,2024-08-01 05:15:00,3332
600643,101198,503459,4,Positive,On Time,2024-10-09 01:39:25,1396
600644,111259,501397,1,Positive,On Time,2024-07-03 05:08:11,3839
600645,117479,500485,1,Positive,On Time,2024-07-03 06:10:10,4779
600646,105328,501417,3,Positive,On Time,2025-01-29 14:27:44,1605
600647,106980,502539,5,Negative,On Time,2024-11-18 16:57:46,3941
600648,115433,500635,3,Positive,On Time,2024-08-12 09:37:36,2944
600649,105605,501979,4,Neutral,Slightly Delayed,2025-12-10 14:39:14,2991
600650,116360,501361,4,Positive,Slightly Delayed,2024-09-08 22:01:27,2591
600651,113915,500150,3,Positive,On Time,2025-01-17 16:46:02,3240
600652,112698,501863,1,Neutral,On Time,2024-08-14 00:25:12,3184
600653,114830,503046,3,Negative,On Time,2025-12-09 13:36:03,3821
600654,110096,500002,5,Positive,On Time,2025-10-22 11:05:45,462
600655,105073,500295,4,Positive,On Time,2024-11-10 13:33:06,3519
600656,103548,501739,2,Neutral,Slightly Delayed,2024-05-10 02:32:34,2615
600657,104430,502210,3,Positive,Slightly Delayed,2025-06-24 05:39:41,2404
600658,104693,502637,1,Negative,On Time,2024-02-27 11:13:13,4135
600659,105587,501186,2,Positive,On Time,2025-10-05 08:03:43,5720
600660,113138,500898,3,Negative,On Time,2025-06-22 07:52:26,4934
600661,109879,503026,3,Positive,Slightly Delayed,2025-04-17 11:16:53,2660
600662,101202,500102,3,Positive,Slightly Delayed,2025-02-17 06:21:40,5253
600663,113166,502902,1,Neutral,On Time,2025-02-09 02:26:54,5159
600664,105614,501568,3,Neutral,On Time,2024-01-09 15:34:17,5381
600665,113851,500905,1,Positive,On Time,2025-09-20 11:32:58,1001
600666,110654,501017,1,Positive,On Time,2024-05-23 19:59:33,5465
600667,116431,503071,5,Positive,On Time,2025-09-18 11:42:53,1037
600668,102641,500855,2,Positive,Slightly Delayed,2025-04-06 17:42:57,5444
600669,104540,502432,1,Positive,On Time,2025-02-19 14:21:06,4128
600670,116552,500425,1,Positive,On Time,2024-09-07 19:37:22,1918
600671,108409,502963,3,Positive,On Time,2024-05-04 17:26:42,746
600672,109516,501732,2,Neutral,Delayed,2024-12-06 10:01:39,1462
600673,116841,503213,2,Positive,On Time,2024-07-12 03:31:21,5834
600674,105156,500394,5,Negative,Delayed,2024-12-28 14:33:43,4840
600675,100900,501380,1,Neutral,Delayed,2025-09-15 13:31:33,5257
600676,100767,502076,3,Negative,On Time,2025-06-04 19:42:00,2229
600677,111799,502909,2,Positive,On Time,2025-09-05 23:41:13,5879
