inventory_id,product_id,stock_received,stock_sold,damaged_stock,month,warehouse_city,closing_stock
900560,503452,220,317,9,2025-06,Hyderabad,-106
900561,502774,575,157,23,2024-04,Bangalore,395
900562,500073,192,198,16,2025-11,Delhi,-22
900563,502864,131,111,14,2025-05,Bangalore,6
900564,500112,113,240,4,2024-11,Bangalore,-131
900565,500948,417,241,4,2024-03,Pune,172
900566,501708,485,380,2,2025-07,Bangalore,103
900567,502765,577,329,18,2025-04,Hyderabad,230
900568,500553,535,176,3,2024-05,Kolkata,356
900569,503411,322,196,7,2025-01,Chennai,119
900570,501058,239,413,12,2024-02,Delhi,-186
900571,500905,523,63,10,2024-07,Delhi,450
900572,501394,125,387,19,2024-11,Bangalore,-281
900573,501716,402,218,12,2024-10,Hyderabad,172
900574,501320,550,222,16,2024-07,Hyderabad,312
900575,502923,250,222,20,2025-04,Pune,8
900576,501043,222,376,11,2025-02,Delhi,-165
900577,503072,180,268,0,2024-01,Mumbai,-88
900578,500925,598,141,10,2025-12,Chennai,447
900579,502753,347,230,11,2025-04,Pune,106
900580,502646,152,344,3,2024-10,Hyderabad,-195
900581,503142,481,334,2,2025-07,Pune,145
900582,502313,580,248,19,2024-03,Mumbai,313
900583,500456,302,93,0,2024-11,Mumbai,209
900584,501901,312,192,19,2024-05,Pune,101
900585,500508,202,194,21,2025-08,Chennai,-13
900586,500815,487,93,3,2024-03,Delhi,391
900587,502603,408,91,6,2025-08,Delhi,311
900588,500676,174,285,0,2024-07,Kolkata,-111
900589,502601,422,209,15,2025-05,Hyderabad,198
900590,502333,571,200,24,2025-06,Delhi,347
900591,501864,337,398,0,2025-02,Kolkata,-61
900592,501238,417,296,9,2025-10,Bangalore,112
900593,502909,475,256,1,2025-02,Kolkata,218
900594,501165,346,105,13,2025-10,Bangalore,228
900595,503070,287,205,6,2025-05,Hyderabad,76
900596,502915,360,443,4,2025-02,Chennai,-87
900597,500353,452,189,8,2025-09,Bangalore,255
900598,503224,469,374,3,2025-02,Chennai,92
900599,502641,213,306,18,2025-08,Kolkata,-111
900600,502913,361,440,19,2024-01,Delhi,-98
900601,500349,295,449,12,2024-07,Delhi,-166
900602,502111,529,428,23,2024-11,Delhi,78
900603,500769,391,445,7,2024-03,Delhi,-61
900604,500509,294,380,18,2024-11,Chennai,-104
900605,502072,126,363,7,2025-07,Delhi,-244
900606,502493,209,77,20,2024-02,Mumbai,112
900607,500687,539,350,1,2024-01,Mumbai,188
900608,502676,590,324,23,2025-02,Delhi,243
900609,501613,446,410,16,2025-02,Pune,20
900610,501161,381,438,12,2025-07,Hyderabad,-69
900611,500940,280,245,7,2024-03,Bangalore,28
900612,500971,414,101,2,2024-01,Hyderabad,311
900613,502783,599,417,23,2025-06,Chennai,159
900614,502413,339,365,14,2024-03,Chennai,-40
900615,501221,542,107,9,2024-10,Chennai,426
900616,501789,488,79,17,2024-02,Hyderabad,392
900617,503090,124,434,14,2025-01,Kolkata,-324
900618,501151,198,320,5,2025-12,Bangalore,-127
900619,501737,152,422,11,2025-12,Bangalore,-281
900620,502540,328,156,16,2025-08,Delhi,156
900621,500898,233,218,4,2024-02,Delhi,11
900622,501792,188,369,14,2025-06,Delhi,-195
900623,500819,333,276,13,2024-10,Pune,44
900624,501015,249,173,13,2024-03,Pune,63
900625,502769,234,429,5,2024-10,Kolkata,-200
900626,501271,231,318,13,2025-10,Kolkata,-100
900627,500854,383,372,19,2025-03,Delhi,-8
900628,500494,535,79,9,2025-06,Hyderabad,447
900629,503338,483,423,7,2025-12,Pune,53
900630,503157,523,200,22,2025-11,Kolkata,301
900631,500553,441,317,7,2025-11,Chennai,117
900632,500143,426,204,9,2025-03,Kolkata,213
900633,502136,455,137,9,2025-10,Delhi,309
900634,502081,396,440,19,2025-11,Hyderabad,-63
900635,502544,258,410,10,2025-07,Chennai,-162
900636,502695,187,149,12,2024-10,Bangalore,26
900637,501245,401,62,17,2024-08,Pune,322
900638,501440,167,276,13,2024-02,Chennai,-122
900639,500209,144,319,5,2024-09,Pune,-180
900640,503488,541,389,6,2024-12,Hyderabad,146
900641,502568,566,109,18,2025-03,Hyderabad,439
900642,503358,298,330,5,2024-12,Kolkata,-37
900643,502481,547,74,6,2024-10,Delhi,467
900644,502691,253,292,2,2025-03,Bangalore,-41
900645,502332,191,326,24,2024-09,Pune,-159
900646,502447,170,382,13,2025-03,Mumbai,-225
900647,502713,109,91,15,2025-07,Chennai,3
900648,500949,566,174,7,2025-12,Bangalore,385
900649,501435,564,297,6,2024-08,Kolkata,261
900650,501272,287,107,3,2025-11,Chennai,177
900651,500966,125,194,1,2025-10,Chennai,-70
900652,501601,352,118,5,2024-12,Hyderabad,229
900653,503283,119,350,10,2024-07,Hyderabad,-241
900654,503393,144,388,13,2025-01,Bangalore,-257
900655,502769,586,431,19,2025-08,Hyderabad,136
900656,501656,248,151,5,2025-05,Pune,92
900657,501171,464,383,18,2025-08,Chennai,63
900658,501437,197,446,19,2025-09,Hyderabad,-268
900659,501247,220,413,17,2025-07,Hyderabad,-210
900660,500327,526,157,20,2024-12,Delhi,349
900661,501384,557,342,20,2025-01,Kolkata,195
900662,502138,457,407,1,2024-10,Pune,49
900663,501314,518,325,4,2025-05,Hyderabad,189
900664,503498,439,440,6,2025-04,Bangalore,-7
900665,501789,392,302,19,2024-07,Kolkata,71
900666,503380,338,204,21,2025-11,Kolkata,113
900667,501957,122,207,5,2024-09,Chennai,-90
900668,503115,459,212,6,2024-07,Hyderabad,241
900669,503239,185,223,4,2025-01,Kolkata,-42
900670,500771,337,370,22,2025-04,Mumbai,-55
900671,502613,584,216,6,2024-01,Delhi,362
900672,503288,409,64,12,2024-05,Delhi,333
900673,502308,378,96,12,2025-09,Chennai,270
900674,503460,106,112,11,2024-05,Pune,-17
900675,500277,572,161,0,2024-04,Hyderabad,411
900676,500895,181,230,7,2024-07,Mumbai,-56
900677,501028,527,135,12,2024-02,Kolkata,380
900678,502188,143,160,2,2025-02,Kolkata,-19
900679,503107,269,320,2,2024-05,Pune,-53
900680,501978,517,436,21,2025-12,Bangalore,60
900681,501493,508,330,22,2025-09,Pune,156
900682,503222,112,73,14,2024-05,Bangalore,25
900683,501166,190,348,16,2025-07,Chennai,-174
900684,502838,280,125,2,2024-04,Hyderabad,153
900685,502036,375,100,1,2025-08,Pune,274
900686,501077,542,303,10,2025-12,Hyderabad,229
900687,501399,187,83,6,2024-06,Chennai,98
900688,500489,268,217,13,2024-05,Kolkata,38
900689,502506,197,445,10,2024-09,Mumbai,-258
900690,501663,100,243,11,2025-08,Mumbai,-154
900691,501676,201,111,13,2024-02,Bangalore,77
900692,500504,208,114,11,2024-07,Pune,83
900693,503369,275,210,0,2025-11,Kolkata,65
900694,502471,173,276,11,2025-05,Mumbai,-114
900695,502198,298,271,6,2024-02,Pune,21
900696,503283,505,216,14,2024-04,Pune,275
900697,502177,181,381,17,2024-05,Pune,-217
900698,502386,416,58,22,2024-04,Hyderabad,336
900699,500852,592,317,7,2025-01,Bangalore,268
900700,501716,365,150,24,2024-05,Bangalore,191
900701,501781,196,203,11,2024-09,Bangalore,-18
900702,502558,115,406,0,2025-08,Bangalore,-291
900703,502967,257,67,13,2025-01,Chennai,177
900704,502295,250,161,8,2025-06,Delhi,81
900705,500260,540,206,22,2024-04,Pune,312
900706,502956,430,383,10,2024-05,Delhi,37
900707,502635,301,350,3,2024-10,Bangalore,-52
900708,502313,235,366,9,2024-03,Chennai,-140
900709,501890,269,190,18,2024-05,Bangalore,61
900710,500529,342,396,11,2025-08,Hyderabad,-65
900711,502243,329,417,2,2025-02,Bangalore,-90
900712,501373,186,419,11,2025-03,Kolkata,-244
900713,502092,362,57,0,2025-05,Pune,305
900714,500231,456,304,2,2024-04,Hyderabad,150
900715,502182,407,248,8,2025-07,Pune,151
900716,502649,506,72,9,2025-05,Kolkata,425
900717,503035,239,255,12,2025-01,Chennai,-28
900718,501420,164,132,11,2025-03,Chennai,21
900719,500871,208,274,7,2024-01,Pune,-73
900720,502938,355,408,16,2024-10,Chennai,-69
900721,500447,291,371,7,2025-12,Chennai,-87
900722,502262,337,366,23,2025-02,Bangalore,-52
900723,501198,121,407,7,2025-01,Chennai,-293
900724,502038,394,338,11,2024-11,Pune,45
900725,502229,273,152,2,2025-10,Mumbai,119
900726,502807,400,366,13,2024-09,Mumbai,21
900727,502350,342,304,0,2025-10,Hyderabad,38
900728,501086,457,89,4,2024-12,Mumbai,364
900729,501081,340,393,5,2024-03,Hyderabad,-58
900730,500543,346,418,8,2025-06,Mumbai,-80
900731,503293,115,175,3,2025-03,Mumbai,-63
900732,500179,376,66,24,2025-11,Hyderabad,286
900733,502180,501,181,7,2024-12,Pune,313
900734,501985,278,371,24,2024-10,Kolkata,-117
900735,502226,487,430,6,2025-09,Mumbai,51
900736,502306,259,223,22,2025-06,Kolkata,14
900737,500987,322,385,9,2025-09,Pune,-72
900738,500820,374,350,16,2024-02,Chennai,8
900739,502694,365,356,22,2025-03,Pune,-13
900740,500718,300,279,15,2025-07,Mumbai,6
900741,501054,191,364,5,2024-06,Kolkata,-178
900742,502050,504,163,22,2025-02,Chennai,319
900743,501145,204,129,22,2024-04,Delhi,53
900744,500107,200,257,21,2024-07,Mumbai,-78
900745,501300,119,419,13,2024-05,Mumbai,-313
900746,502721,459,72,4,2025-02,Chennai,383
900747,500350,184,348,9,2024-05,Chennai,-173
900748,501480,213,366,18,2025-07,Mumbai,-171
900749,502095,347,301,12,2025-01,Chennai,34
900750,501786,314,446,16,2024-04,Mumbai,-148
900751,502577,591,157,1,2025-06,Pune,433
900752,500264,194,355,13,2025-06,Hyderabad,-174
900753,501855,524,281,9,2025-06,Delhi,234
900754,502455,130,440,11,2025-01,Hyderabad,-321
900755,502988,553,410,3,2024-08,Mumbai,140
900756,503157,240,305,2,2025-01,Kolkata,-67
900757,500974,548,371,19,2024-04,Pune,158
900758,502986,540,435,17,2024-02,Mumbai,88
900759,502534,202,414,24,2025-06,Delhi,-236
900760,502838,103,188,14,2025-12,Delhi,-99
900761,503232,340,260,3,2024-09,Chennai,77
900762,501435,254,295,22,2025-03,Mumbai,-63
900763,502917,361,161,11,2025-04,Chennai,189
900764,502498,547,198,16,2025-07,Mumbai,333
900765,502953,184,199,22,2024-07,Chennai,-37
900766,503071,347,411,3,2025-02,Delhi,-67
900767,502925,142,238,10,2024-05,Hyderabad,-106
900768,500679,109,208,0,2024-01,Chennai,-99
900769,500418,175,128,14,2024-11,Pune,33
900770,502697,519,153,11,2025-04,Mumbai,355
900771,501346,561,105,16,2024-04,Pune,440
900772,502702,381,400,6,2024-07,Hyderabad,-25
900773,500310,491,178,12,2024-07,Hyderabad,301
900774,500286,139,222,14,2024-03,Chennai,-97
900775,503423,470,404,19,2025-01,Chennai,47
900776,503138,428,205,6,2024-02,Hyderabad,217
900777,501849,258,235,22,2025-11,Delhi,1
900778,500024,136,402,10,2024-12,Pune,-276
900779,500066,359,355,15,2025-03,Bangalore,-11
900780,501103,583,141,21,2025-03,Delhi,421
900781,500656,352,216,11,2025-08,Chennai,125
900782,502672,551,283,21,2025-08,Bangalore,247
900783,501060,348,50,16,2024-06,Delhi,282
900784,503226,415,430,17,2024-10,Hyderabad,-32
900785,501759,404,196,6,2025-11,Hyderabad,202
900786,502982,363,158,17,2025-05,Pune,188
900787,502244,399,427,15,2025-04,Pune,-43
900788,502364,474,118,22,2025-10,Mumbai,334
900789,500737,426,371,3,2025-05,Delhi,52
900790,500916,110,113,8,2024-12,Hyderabad,-11
900791,500005,319,120,19,2024-01,Kolkata,180
900792,501953,395,368,8,2024-05,Delhi,19
900793,501928,514,428,13,2024-04,Chennai,73
900794,501989,193,97,6,2025-11,Hyderabad,90
900795,501718,220,317,6,2024-01,Bangalore,-103
900796,502172,118,437,9,2025-12,Delhi,-328
900797,501703,249,442,6,2025-03,Kolkata,-199
900798,501867,422,367,15,2024-10,Delhi,40
900799,502708,467,356,21,2025-03,Bangalore,90
900800,501298,102,129,9,2025-05,Delhi,-36
900801,502086,275,391,16,2025-03,Bangalore,-132
900802,503061,179,249,2,2025-07,Bangalore,-72
900803,502149,173,248,18,2025-06,Hyderabad,-93
900804,501684,520,338,11,2024-02,Delhi,171
900805,500270,392,162,16,2025-11,Kolkata,214
900806,500253,110,268,5,2024-01,Hyderabad,-163
900807,500333,466,391,10,2025-05,Kolkata,65
900808,501572,221,141,3,2024-02,Hyderabad,77
900809,503289,387,156,12,2024-12,Chennai,219
900810,501136,242,400,6,2025-06,Kolkata,-164
900811,500947,339,183,10,2025-12,Pune,146
900812,500838,352,326,18,2025-08,Bangalore,8
900813,500694,423,244,21,2025-08,Bangalore,158
900814,503208,587,225,4,2024-07,Kolkata,358
900815,501989,495,217,7,2025-08,Hyderabad,271
900816,500492,224,251,18,2024-01,Mumbai,-45
900817,500018,259,62,14,2024-11,Kolkata,183
900818,503329,341,280,6,2024-05,Delhi,55
900819,502693,438,232,23,2025-09,Chennai,183
900820,502315,393,264,16,2024-08,Chennai,113
900821,502105,333,225,11,2025-11,Mumbai,97
900822,500856,217,294,16,2025-10,Mumbai,-93
900823,500886,202,190,8,2025-11,Chennai,4
900824,501819,489,205,18,2025-09,Kolkata,266
900825,500594,115,266,6,2024-09,Bangalore,-157
900826,501151,185,87,23,2024-04,Delhi,75
900827,502056,404,72,2,2025-03,Kolkata,330
900828,503082,483,136,13,2025-06,Kolkata,334
900829,502908,402,442,4,2024-11,Pune,-44
900830,501277,298,276,24,2024-01,Hyderabad,-2
900831,501048,543,88,5,2025-08,Chennai,450
900832,500555,208,103,22,2025-06,Hyderabad,83
900833,500733,450,225,5,2024-12,Kolkata,220
900834,502753,589,422,16,2025-09,Mumbai,151
900835,503018,413,131,1,2025-12,Mumbai,281
900836,500087,537,137,10,2024-10,Chennai,390
900837,501628,460,220,8,2025-07,Pune,232
900838,502782,571,388,2,2025-02,Pune,181
900839,502028,214,412,16,2025-10,Chennai,-214
900840,502030,589,361,14,2025-05,Pune,214
900841,502856,448,212,22,2024-02,Kolkata,214
900842,500696,595,279,10,2024-12,Chennai,306
900843,502855,500,447,2,2025-06,Hyderabad,51
900844,502080,392,104,20,2025-08,Pune,268
900845,503083,198,220,15,2024-06,Delhi,-37
900846,502957,197,136,24,2025-08,Delhi,37
900847,500881,269,100,24,2024-07,Chennai,145
900848,502413,306,242,20,2025-08,Hyderabad,44
900849,501604,534,67,9,2024-01,Bangalore,458
900850,503177,445,54,7,2025-11,Hyderabad,384
900851,503096,454,406,2,2024-05,Mumbai,46
900852,501697,280,352,7,2024-05,Chennai,-79
900853,500656,187,342,10,2025-02,Mumbai,-165
900854,503277,313,161,19,2024-08,Bangalore,133
900855,502546,312,215,21,2025-03,Bangalore,76
900856,502875,576,339,3,2025-08,Hyderabad,234
900857,500831,536,252,13,2025-03,Chennai,271
900858,500925,291,105,3,2024-10,Chennai,183
900859,501063,552,280,12,2024-08,Hyderabad,260
900860,500158,303,227,21,2024-03,Mumbai,55
900861,503358,125,99,11,2025-01,Mumbai,15
900862,503265,484,74,10,2024-01,Bangalore,400
900863,501824,519,438,8,2025-10,Chennai,73
900864,501145,147,53,24,2025-04,Mumbai,70
900865,502187,523,183,8,2025-02,Pune,332
900866,501465,485,128,9,2024-12,Pune,348
900867,501822,321,363,17,2025-03,Hyderabad,-59
900868,500541,438,133,6,2025-04,Delhi,299
900869,502890,163,307,2,2024-10,Chennai,-146
900870,502059,568,321,11,2024-05,Hyderabad,236
900871,500384,112,390,8,2025-05,Mumbai,-286
900872,500144,541,153,8,2024-10,Chennai,380
900873,501629,412,384,20,2024-08,Mumbai,8
900874,502009,508,218,3,2025-04,Mumbai,287
900875,501912,306,266,3,2024-04,Pune,37
900876,501944,413,422,1,2025-12,Hyderabad,-10
900877,502375,382,330,1,2025-03,Hyderabad,51
900878,500583,286,181,24,2025-07,Kolkata,81
900879,500660,299,78,16,2024-09,Pune,205
900880,500795,283,178,8,2025-09,Chennai,97
900881,502292,159,282,5,2025-02,Chennai,-128
900882,500055,274,378,14,2024-06,Chennai,-118
900883,500145,321,309,23,2024-12,Bangalore,-11
900884,500915,599,91,20,2024-01,Pune,488
900885,502227,472,156,16,2024-07,Chennai,300
900886,500429,107,160,18,2024-11,Hyderabad,-71
900887,502580,306,67,10,2024-10,Hyderabad,229
900888,501172,508,255,10,2025-02,Delhi,243
900889,503357,475,392,14,2025-01,Hyderabad,69
900890,502331,175,221,1,2024-05,Mumbai,-47
900891,501271,515,149,7,2024-01,Kolkata,359
900892,503172,395,380,2,2024-11,Pune,13
900893,500914,322,293,7,2025-06,Mumbai,22
900894,501391,192,383,13,2025-05,Mumbai,-204
900895,500337,131,195,24,2024-01,Kolkata,-88
900896,500495,491,242,16,2024-06,Delhi,233
900897,501876,229,431,23,2024-01,Pune,-225
900898,500097,275,413,12,2025-08,Delhi,-150
900899,502832,326,428,5,2025-08,Kolkata,-107
900900,502003,402,92,24,2025-07,Pune,286
900901,500061,205,421,16,2024-09,Hyderabad,-232
900902,500077,425,236,4,2024-10,Pune,185
900903,500774,586,228,9,2024-03,Mumbai,349
900904,502123,549,391,15,2025-05,Bangalore,143
900905,502781,118,370,9,2025-02,Delhi,-261
900906,501917,340,207,24,2025-01,Pune,109
900907,500423,223,79,24,2025-09,Chennai,120
900908,501161,419,273,4,2025-09,Kolkata,142
900909,502715,349,267,6,2024-07,Bangalore,76
900910,500871,575,357,15,2024-04,Kolkata,203
900911,500856,426,235,15,2025-03,Hyderabad,176
900912,500637,248,428,9,2025-05,Bangalore,-189
900913,503199,473,306,10,2024-02,Chennai,157
900914,503149,194,368,4,2024-07,Hyderabad,-178
900915,502479,266,98,7,2025-03,Kolkata,161
900916,503493,168,203,6,2024-03,Hyderabad,-41
900917,502200,255,121,24,2024-07,Pune,110
900918,500865,465,337,15,2024-10,Hyderabad,113
900919,500397,432,325,19,2025-05,Bangalore,88
900920,500590,265,299,15,2025-09,Pune,-49
900921,502634,339,150,6,2024-08,Delhi,183
900922,500821,321,307,0,2024-08,Bangalore,14
900923,502313,197,375,16,2024-04,Pune,-194
900924,501806,164,308,0,2025-06,Mumbai,-144
900925,500202,430,217,0,2024-02,Kolkata,213
900926,502378,272,179,5,2025-01,Chennai,88
900927,502155,392,206,15,2024-03,Bangalore,171
900928,500519,196,268,13,2025-05,Chennai,-85
900929,503114,343,96,20,2025-06,Hyderabad,227
900930,500115,557,322,10,2025-12,Hyderabad,225
900931,501965,329,95,16,2025-12,Hyderabad,218
900932,502669,345,227,6,2025-04,Delhi,112
900933,502649,561,291,23,2025-12,Kolkata,247
900934,500553,512,296,13,2024-12,Bangalore,203
900935,501003,297,96,20,2024-08,Chennai,181
900936,500555,383,57,0,2024-07,Bangalore,326
900937,501307,513,337,2,2024-06,Pune,174
900938,500701,264,282,10,2025-02,Hyderabad,-28
900939,501123,555,198,5,2024-04,Pune,352
900940,501640,470,254,8,2024-07,Delhi,208
900941,500064,255,312,0,2024-04,Mumbai,-57
900942,502754,217,76,15,2024-07,Bangalore,126
900943,500295,186,348,13,2025-10,Delhi,-175
900944,502215,182,182,3,2024-02,Mumbai,-3
900945,503384,481,392,5,2024-09,Hyderabad,84
900946,503398,191,386,23,2024-04,Hyderabad,-218
900947,502733,321,328,1,2025-01,Bangalore,-8
900948,501782,153,240,19,2024-11,Pune,-106
900949,501062,177,388,2,2024-03,Kolkata,-213
900950,500098,542,373,0,2025-01,Pune,169
900951,500346,582,356,14,2024-03,Delhi,212
900952,503115,244,439,4,2024-11,Hyderabad,-199
900953,502145,480,256,13,2024-05,Mumbai,211
900954,502539,182,353,7,2024-11,Delhi,-178
900955,502145,389,438,16,2024-05,Pune,-65
900956,500320,117,438,21,2025-02,Delhi,-342
900957,503336,440,282,6,2024-02,Chennai,152
900958,501146,235,120,6,2025-11,Pune,109
900959,501849,171,330,16,2025-02,Chennai,-175
900960,502382,371,280,11,2025-11,Mumbai,80
900961,502040,481,231,11,2024-11,Bangalore,239
900962,501757,193,137,7,2024-08,Mumbai,49
900963,502377,194,449,1,2025-04,Mumbai,-256
900964,502426,565,331,4,2025-03,Kolkata,230
900965,500991,438,444,14,2025-04,Pune,-20
900966,502636,211,50,13,2025-04,Delhi,148
900967,501104,493,128,13,2025-05,Delhi,352
900968,501473,338,138,11,2024-04,Mumbai,189
900969,501816,352,113,15,2025-07,Kolkata,224
900970,502936,492,286,10,2025-05,Hyderabad,196
900971,502089,508,295,21,2025-10,Bangalore,192
900972,503334,225,216,7,2024-01,Hyderabad,2
900973,503254,265,108,23,2025-06,Pune,134
900974,501918,432,364,4,2024-12,Delhi,64
900975,502022,131,178,20,2024-02,Kolkata,-67
900976,502543,336,65,11,2024-12,Kolkata,260
900977,501684,275,327,22,2024-08,Mumbai,-74
900978,502618,502,329,11,2025-08,Bangalore,162
900979,500363,389,251,14,2025-07,Mumbai,124
900980,503231,574,414,14,2024-06,Chennai,146
900981,501253,342,73,9,2024-06,Delhi,260
900982,501828,242,358,8,2025-11,Hyderabad,-124
900983,502357,442,142,22,2025-06,Chennai,278
900984,502636,454,376,21,2024-05,Bangalore,57
900985,500028,496,207,18,2024-06,Kolkata,271
900986,502032,392,366,3,2024-04,Delhi,23
900987,500915,158,426,5,2025-04,Chennai,-273
900988,501333,276,341,5,2025-03,Pune,-70
900989,500705,152,293,19,2024-01,Delhi,-160
900990,501837,249,255,16,2025-02,Delhi,-22
900991,503430,202,416,12,2024-06,Mumbai,-226
900992,500390,482,251,2,2025-07,Mumbai,229
900993,502779,440,155,23,2025-05,Bangalore,262
900994,502999,562,146,7,2024-05,Hyderabad,409
900995,502270,344,228,14,2025-05,Hyderabad,102
900996,500279,516,172,12,2024-02,Hyderabad,332
900997,501094,260,177,23,2024-12,Bangalore,60
900998,502526,552,306,2,2025-11,Pune,244
900999,500046,157,172,24,2025-09,Bangalore,-39
901000,501594,183,56,15,2024-09,Delhi,112
901001,501835,205,193,1,2024-09,Kolkata,11
901002,501078,157,250,3,2024-07,Kolkata,-96
901003,502686,152,360,22,2024-08,Pune,-230
901004,502795,446,291,12,2025-08,Delhi,143
901005,502862,174,377,15,2025-09,Delhi,-218
901006,501433,434,396,7,2024-05,Mumbai,31
901007,500936,165,435,20,2024-07,Hyderabad,-290
901008,500548,157,192,9,2024-05,Bangalore,-44
901009,501711,325,113,18,2024-01,Pune,194
901010,501898,478,64,18,2025-06,Mumbai,396
901011,502622,265,80,15,2025-05,Delhi,170
901012,501759,317,162,2,2024-05,Mumbai,153
901013,502004,462,83,0,2025-05,Bangalore,379
901014,500322,118,203,1,2024-02,Hyderabad,-86
901015,500933,197,377,16,2024-10,Chennai,-196
901016,502101,100,122,9,2024-01,Hyderabad,-31
901017,501874,476,414,14,2025-09,Mumbai,48
901018,501076,567,310,0,2024-04,Bangalore,257
901019,500596,567,189,8,2025-01,Delhi,370
901020,502551,115,382,1,2025-03,Kolkata,-268
