order_id,customer_id,product_id,order_date,quantity,payment_method,order_status,city,revenue,cost,profit
700258,103584,503371,2025-03-17 22:12:33,4,Cash,Delivered,Hyderabad,7521.44,6212,1309.4399999999996
700259,107944,503044,2025-10-17 19:42:53,2,UPI,Delivered,Bangalore,3262.0,2304,958.0
700260,104791,502523,2024-11-09 03:52:06,4,Cash,Returned,Pune,6238.96,4316,1922.96
700261,112424,502854,2024-02-15 01:07:47,4,Card,Delivered,Pune,9610.2,7152,2458.2000000000007
700262,112630,503368,2024-11-02 08:20:47,4,UPI,Returned,Kolkata,14669.16,9836,4833.16
700263,113186,500316,2025-10-21 02:38:26,1,UPI,Delivered,Chennai,830.25,591,239.25
700264,108168,500803,2025-07-08 05:56:56,4,UPI,Returned,Mumbai,5495.12,4488,1007.1199999999999
700265,114051,502297,2025-07-28 11:05:11,4,Wallet,Delivered,Delhi,7242.92,5440,1802.92
700266,107875,500270,2025-08-19 11:36:42,4,Cash,Delivered,Mumbai,870.44,704,166.44000000000005
700267,116427,501688,2025-04-01 19:32:33,4,UPI,Cancelled,Delhi,2828.44,2140,688.44
700268,103941,501244,2024-10-24 08:59:34,4,UPI,Delivered,Delhi,4950.4,3404,1546.3999999999996
700269,116847,503048,2025-03-14 16:02:50,4,Cash,Delivered,Bangalore,11311.76,8288,3023.76
700270,112066,502340,2024-09-27 12:08:58,3,Cash,Delivered,Delhi,6205.799999999999,4185,2020.7999999999993
700271,106578,502123,2024-07-10 11:33:30,1,Wallet,Delivered,Chennai,1727.37,1418,309.3699999999999
700272,114944,501983,2025-10-19 22:33:28,2,UPI,Delivered,Delhi,1173.8,846,327.79999999999995
700273,114636,502024,2024-09-11 21:41:27,4,UPI,Delivered,Kolkata,5854.96,4052,1802.96
700274,100043,502984,2025-12-23 14:35:51,4,Card,Delivered,Hyderabad,8450.2,5676,2774.2000000000007
700275,105043,502039,2024-03-15 22:15:35,4,Wallet,Delivered,Pune,11887.88,9740,2147.879999999999
700276,100413,500869,2024-09-05 10:39:34,1,Card,Cancelled,Delhi,443.37,358,85.37
700277,115507,502112,2025-12-21 06:22:24,1,Card,Delivered,Delhi,1905.43,1307,598.4300000000001
700278,111818,503139,2024-11-21 02:21:19,4,Cash,Delivered,Hyderabad,2687.52,1996,691.52
700279,117698,502992,2024-01-14 18:35:08,4,Cash,Delivered,Delhi,8714.96,5856,2858.959999999999
700280,105640,500290,2025-01-06 07:00:52,3,UPI,Delivered,Mumbai,6614.3099999999995,5400,1214.3099999999995
700281,110854,502278,2025-11-19 01:21:28,4,Wallet,Delivered,Kolkata,3642.36,2852,790.3600000000001
700282,101518,501546,2024-03-31 09:27:29,1,Cash,Delivered,Kolkata,1700.61,1285,415.6099999999999
700283,114931,503068,2025-10-06 04:26:48,1,UPI,Delivered,Mumbai,347.54,236,111.54000000000002
700284,114744,503484,2024-10-25 19:08:27,3,Wallet,Delivered,Chennai,5941.32,4167,1774.3199999999997
700285,109881,503118,2025-01-08 07:51:33,2,Card,Delivered,Pune,4473.06,3434,1039.0600000000004
700286,114873,503023,2024-02-20 03:49:58,4,Card,Delivered,Kolkata,11491.68,7716,3775.6800000000003
700287,104826,503352,2025-10-29 22:05:34,4,Cash,Delivered,Delhi,3261.08,2700,561.0799999999999
700288,109740,500332,2025-09-16 01:25:10,3,Card,Delivered,Chennai,680.16,483,197.15999999999997
700289,100451,502591,2025-11-16 09:26:28,1,Wallet,Delivered,Mumbai,1535.75,1036,499.75
700290,115228,502279,2025-08-13 19:27:26,4,Card,Delivered,Delhi,6563.24,5116,1447.2399999999998
700291,114606,502078,2024-09-20 12:36:45,1,Wallet,Delivered,Kolkata,808.39,628,180.39
700292,112592,502813,2025-08-07 15:32:47,3,Wallet,Delivered,Delhi,10557.36,7164,3393.3600000000006
700293,107473,503462,2024-06-06 05:48:14,3,Cash,Delivered,Delhi,5838.39,4632,1206.3900000000003
700294,116649,502433,2025-01-10 06:37:29,4,Card,Delivered,Hyderabad,9895.56,7944,1951.5599999999995
700295,112020,500105,2025-05-23 03:41:43,4,Wallet,Delivered,Pune,1682.64,1240,442.6400000000001
700296,115796,501840,2024-07-25 19:26:49,4,Cash,Delivered,Delhi,13633.4,9636,3997.3999999999996
700297,101270,501529,2024-12-21 02:33:51,1,Card,Delivered,Hyderabad,697.59,553,144.59000000000003
700298,109482,501617,2025-03-14 22:17:26,1,Cash,Delivered,Hyderabad,1730.28,1182,548.28
700299,101981,501033,2024-08-05 04:42:42,2,UPI,Delivered,Chennai,762.96,606,156.96000000000004
700300,101949,501402,2024-02-20 18:05:45,4,Wallet,Delivered,Delhi,6316.6,4240,2076.6000000000004
700301,102440,502676,2024-07-17 12:51:40,4,UPI,Delivered,Mumbai,12335.88,9244,3091.879999999999
700302,115086,500231,2025-10-17 02:39:36,1,Cash,Delivered,Delhi,1634.83,1216,418.8299999999999
700303,100282,502344,2024-05-05 20:49:46,4,UPI,Delivered,Chennai,7551.92,5820,1731.92
700304,100043,500212,2025-01-13 22:54:26,3,Cash,Delivered,Mumbai,2823.2400000000002,2313,510.24000000000024
700305,116280,502708,2024-02-04 15:42:00,1,Card,Delivered,Delhi,436.15,324,112.14999999999998
700306,117558,503315,2025-11-30 15:25:28,1,Cash,Delivered,Bangalore,3476.41,2376,1100.4099999999999
700307,100743,502538,2025-11-12 14:52:10,3,UPI,Delivered,Delhi,9736.89,6534,3202.8899999999994
700308,115771,502083,2024-11-28 02:53:12,1,Cash,Delivered,Delhi,3448.87,2425,1023.8699999999999
700309,110963,500396,2025-11-20 11:38:18,2,UPI,Cancelled,Bangalore,3619.8,2428,1191.8000000000002
700310,110586,500636,2024-10-25 01:52:57,3,UPI,Delivered,Mumbai,2911.14,2409,502.1399999999999
700311,111309,501784,2025-12-10 23:11:37,4,Card,Delivered,Delhi,8348.2,5816,2532.2000000000007
700312,107322,501904,2024-02-25 20:45:36,3,Card,Cancelled,Mumbai,3991.29,2985,1006.29
700313,101401,502730,2024-07-03 00:28:11,3,Cash,Delivered,Chennai,8106.0,5796,2310.0
700314,107231,502031,2025-09-11 08:51:59,3,Card,Delivered,Mumbai,7300.530000000001,5322,1978.5300000000007
700315,101680,502535,2025-01-02 22:35:10,2,Cash,Delivered,Hyderabad,2640.36,1988,652.3600000000001
700316,107216,501762,2024-08-29 16:21:42,1,Card,Delivered,Bangalore,2168.83,1679,489.8299999999999
700317,112951,501177,2025-09-16 21:19:50,3,Wallet,Cancelled,Mumbai,6535.5,5013,1522.5
700318,106060,500145,2024-06-15 23:04:20,4,Wallet,Delivered,Bangalore,10795.24,7620,3175.24
700319,115214,501273,2025-01-16 17:22:36,3,Cash,Delivered,Chennai,8382.150000000001,6624,1758.1500000000015
700320,100411,501703,2024-10-25 11:12:13,1,Wallet,Delivered,Hyderabad,2945.12,2082,863.1199999999999
700321,116872,502665,2024-01-19 18:09:39,2,Card,Delivered,Chennai,524.26,368,156.26
700322,111386,502463,2024-04-17 11:27:32,1,Card,Delivered,Mumbai,3133.46,2129,1004.46
700323,101737,502442,2024-03-03 03:23:43,1,Card,Cancelled,Hyderabad,2087.79,1408,679.79
700324,105289,501942,2025-09-08 13:50:26,1,Wallet,Returned,Delhi,2413.53,1970,443.5300000000002
700325,100066,500637,2024-02-20 20:47:49,1,Card,Delivered,Pune,1031.21,777,254.21000000000004
700326,107808,500210,2025-05-23 13:38:48,3,Card,Delivered,Chennai,1717.17,1353,364.1700000000001
700327,113865,501991,2025-04-16 21:42:53,4,Cash,Delivered,Mumbai,6153.28,4456,1697.2799999999997
700328,116365,502695,2024-01-30 09:25:32,3,Wallet,Delivered,Chennai,5775.18,4137,1638.1800000000003
700329,101265,500939,2024-09-10 17:06:50,4,Card,Delivered,Delhi,5411.72,4076,1335.7200000000003
700330,113663,500822,2025-12-23 10:57:13,2,Cash,Delivered,Bangalore,3319.4,2500,819.4000000000001
700331,100436,500295,2025-02-01 08:13:25,3,Cash,Cancelled,Bangalore,5274.03,4176,1098.0299999999997
700332,110040,500817,2024-08-12 18:07:53,3,UPI,Delivered,Hyderabad,1951.23,1449,502.23
700333,106223,502050,2024-11-26 01:16:26,3,Wallet,Cancelled,Pune,4087.17,2889,1198.17
700334,114804,500553,2024-03-08 09:50:37,3,Card,Delivered,Mumbai,8653.53,5967,2686.5300000000007
700335,103665,500296,2024-08-16 11:27:56,4,Cash,Delivered,Pune,11225.16,8244,2981.16
700336,106231,500331,2025-11-21 12:05:34,4,Card,Cancelled,Kolkata,12237.36,9388,2849.3600000000006
700337,112302,502206,2024-02-12 13:30:25,3,Cash,Delivered,Hyderabad,5018.49,3678,1340.4899999999998
700338,113260,501974,2024-12-12 16:12:15,4,Wallet,Delivered,Chennai,3523.04,2364,1159.04
700339,104743,502473,2024-04-14 04:51:23,2,UPI,Delivered,Hyderabad,1920.96,1536,384.96000000000004
700340,108027,502594,2024-02-21 07:58:58,1,Cash,Delivered,Bangalore,1100.27,774,326.27
700341,112935,500092,2025-08-08 18:40:49,1,Cash,Returned,Chennai,779.48,577,202.48000000000002
700342,115568,500159,2025-03-29 02:36:48,3,Cash,Delivered,Mumbai,8806.08,6087,2719.08
700343,105411,502516,2025-09-09 03:46:32,1,Card,Delivered,Bangalore,1239.73,942,297.73
700344,100062,501006,2024-11-28 00:11:37,3,Cash,Delivered,Kolkata,8972.49,7101,1871.4899999999998
700345,105586,503229,2024-02-29 05:56:20,1,Cash,Delivered,Kolkata,2730.21,1925,805.21
700346,109818,502001,2024-11-23 01:03:44,3,UPI,Delivered,Bangalore,2253.93,1875,378.92999999999984
700347,105147,501888,2024-06-02 08:52:22,4,Wallet,Delivered,Bangalore,12035.92,8624,3411.92
700348,113675,502705,2024-01-09 06:16:47,1,UPI,Delivered,Mumbai,1454.48,1125,329.48
700349,110863,502176,2024-04-15 10:41:17,2,UPI,Delivered,Chennai,6102.94,4656,1446.9399999999996
700350,114264,500981,2024-04-19 17:06:16,4,UPI,Delivered,Chennai,9597.48,6704,2893.4799999999996
700351,100692,501063,2024-11-29 03:55:19,2,Wallet,Delivered,Bangalore,2384.66,1634,750.6599999999999
700352,112913,503243,2024-11-30 06:49:08,3,Card,Delivered,Chennai,6036.99,4794,1242.9899999999998
700353,113531,503392,2024-10-07 03:41:00,3,Wallet,Delivered,Kolkata,8368.83,6834,1534.83
700354,110825,502797,2025-06-24 15:05:11,2,UPI,Delivered,Mumbai,3095.98,2116,979.98
700355,105382,500225,2025-04-17 18:21:20,2,UPI,Delivered,Kolkata,3898.66,2616,1282.6599999999999
700356,113053,501506,2025-11-09 16:37:02,3,UPI,Delivered,Bangalore,9349.5,7140,2209.5
700357,106595,503184,2025-10-30 01:00:22,2,UPI,Delivered,Chennai,1333.0,1036,297.0
700358,113133,500392,2024-04-02 05:11:56,1,Card,Cancelled,Mumbai,862.6,590,272.6
700359,117171,501175,2024-02-13 06:17:29,3,UPI,Delivered,Kolkata,3852.3900000000003,2763,1089.3900000000003
700360,100049,503313,2024-11-22 13:34:23,4,Wallet,Returned,Chennai,6918.72,4744,2174.7200000000003
700361,109850,502360,2025-06-20 11:38:01,4,Cash,Delivered,Mumbai,5178.64,3924,1254.6400000000003
700362,110386,503283,2024-01-13 01:07:57,1,Wallet,Returned,Bangalore,2130.79,1704,426.78999999999996
700363,113253,501312,2025-04-26 00:15:38,2,Wallet,Delivered,Mumbai,2263.84,1588,675.8400000000001
700364,108651,502198,2024-11-27 16:44:49,4,Cash,Delivered,Delhi,1820.72,1516,304.72
700365,114256,501076,2024-04-25 06:18:43,2,Cash,Returned,Chennai,3508.78,2618,890.7800000000002
700366,101966,502487,2025-01-02 07:22:47,2,UPI,Returned,Hyderabad,5567.78,3724,1843.7799999999997
700367,113167,502561,2024-05-11 19:04:23,1,Wallet,Delivered,Delhi,495.49,335,160.49
700368,107096,501826,2025-05-25 13:07:47,2,Wallet,Cancelled,Mumbai,1427.74,1134,293.74
700369,116922,501277,2024-07-23 01:08:27,2,UPI,Delivered,Delhi,956.52,712,244.51999999999998
700370,115200,503429,2025-09-20 03:56:19,3,UPI,Delivered,Pune,9861.960000000001,6687,3174.960000000001
700371,100378,503161,2024-06-12 15:28:34,3,Wallet,Delivered,Mumbai,2062.59,1641,421.59000000000015
700372,115123,500744,2024-11-18 06:28:31,2,Wallet,Delivered,Kolkata,5044.72,3398,1646.7200000000003
700373,111132,500235,2025-02-12 07:05:50,3,Wallet,Delivered,Bangalore,7095.8099999999995,5679,1416.8099999999995
700374,111407,501733,2025-02-14 02:43:10,1,UPI,Delivered,Delhi,1030.62,798,232.6199999999999
700375,107417,500934,2025-02-12 01:18:28,2,Cash,Cancelled,Hyderabad,4902.24,3662,1240.2399999999998
700376,114302,500693,2024-03-11 23:41:12,1,UPI,Delivered,Mumbai,545.47,388,157.47000000000003
700377,105962,502906,2025-09-15 17:11:59,2,UPI,Returned,Mumbai,1931.74,1456,475.74
700378,114574,500310,2025-11-02 12:01:50,3,Cash,Returned,Hyderabad,9792.539999999999,6606,3186.539999999999
700379,113185,501376,2025-09-13 11:28:32,2,UPI,Cancelled,Kolkata,465.68,384,81.68
700380,114969,502753,2025-05-28 14:26:13,1,Card,Delivered,Hyderabad,832.35,556,276.35
700381,116862,502385,2025-11-04 20:40:04,1,Cash,Delivered,Kolkata,3014.71,2217,797.71
700382,101252,502735,2025-08-03 01:45:38,2,Card,Delivered,Pune,2093.6,1644,449.5999999999999
700383,104278,501749,2024-07-21 15:01:37,2,Wallet,Delivered,Mumbai,6642.86,4776,1866.8599999999997
700384,110859,501723,2025-11-27 05:48:29,2,Cash,Delivered,Pune,5101.84,3502,1599.8400000000001
700385,108661,500590,2024-08-22 10:10:42,4,Wallet,Cancelled,Hyderabad,1693.44,1348,345.44000000000005
700386,104642,501597,2024-02-17 10:08:16,3,Cash,Delivered,Hyderabad,3553.92,2841,712.9200000000001
700387,101642,500615,2024-08-17 06:06:49,3,Card,Delivered,Bangalore,5343.96,4314,1029.96
700388,112442,500364,2024-02-18 14:37:29,3,UPI,Delivered,Bangalore,2659.14,1773,886.1399999999999
700389,102832,502117,2025-01-13 01:24:32,4,Cash,Delivered,Pune,12644.16,9092,3552.16
700390,101131,502453,2024-06-01 03:21:33,3,Wallet,Delivered,Pune,4123.74,3138,985.7399999999998
700391,117658,503086,2025-01-10 00:23:45,3,UPI,Delivered,Mumbai,872.6999999999999,600,272.69999999999993
700392,117556,502838,2024-06-07 22:17:39,1,UPI,Delivered,Mumbai,2406.46,1788,618.46
700393,103567,501123,2025-11-28 03:35:31,4,Cash,Delivered,Chennai,7660.52,5144,2516.5200000000004
700394,102259,502890,2025-02-10 14:57:56,1,Cash,Returned,Delhi,1877.34,1411,466.3399999999999
700395,106385,500175,2024-03-01 09:07:56,4,Cash,Delivered,Bangalore,2855.0,2064,791.0
700396,100283,500526,2024-11-04 10:55:53,2,Wallet,Delivered,Kolkata,2680.08,2154,526.0799999999999
700397,105782,500650,2025-09-23 07:11:54,1,Wallet,Delivered,Chennai,1692.99,1143,549.99
700398,114976,500697,2025-02-04 12:48:49,2,UPI,Delivered,Delhi,1033.2,760,273.20000000000005
700399,104764,502324,2024-03-13 02:06:43,3,Cash,Delivered,Mumbai,6333.0599999999995,4716,1617.0599999999995
700400,115278,502493,2024-02-10 15:24:40,2,Cash,Delivered,Hyderabad,1082.92,886,196.92000000000007
700401,116550,503205,2024-08-16 14:11:34,1,UPI,Delivered,Delhi,2592.9,1978,614.9000000000001
700402,112221,500371,2024-04-24 10:33:06,1,Card,Delivered,Mumbai,2511.32,1749,762.3200000000002
700403,111103,501846,2024-05-08 02:26:29,4,UPI,Returned,Delhi,1028.56,816,212.55999999999995
700404,116263,501167,2025-02-19 12:01:38,3,Card,Delivered,Mumbai,4831.5599999999995,3489,1342.5599999999995
700405,113147,502058,2024-05-01 18:44:52,3,Cash,Delivered,Chennai,1684.1100000000001,1131,553.1100000000001
700406,103452,502085,2025-12-07 12:05:08,1,Wallet,Delivered,Pune,618.06,442,176.05999999999995
700407,108995,501755,2024-03-26 17:15:39,1,Wallet,Delivered,Hyderabad,2919.97,2286,633.9699999999998
700408,113246,502276,2024-09-11 03:03:54,3,UPI,Delivered,Pune,9627.93,7290,2337.9300000000003
700409,101757,501696,2024-07-04 08:18:35,3,Cash,Returned,Hyderabad,3923.31,2772,1151.31
700410,105595,502479,2024-10-18 00:59:27,4,Wallet,Delivered,Kolkata,2007.32,1372,635.3199999999999
700411,108406,503135,2025-04-16 07:59:13,4,UPI,Delivered,Pune,3276.88,2328,948.8800000000001
700412,106386,501255,2024-02-18 16:48:37,4,Card,Cancelled,Kolkata,12828.56,8668,4160.5599999999995
700413,114937,502094,2024-08-06 18:37:47,4,UPI,Delivered,Chennai,7814.52,5636,2178.5200000000004
700414,103706,502261,2025-01-15 04:37:45,2,Card,Cancelled,Pune,2729.4,1962,767.4000000000001
700415,113988,502162,2024-09-11 19:16:55,3,Cash,Delivered,Chennai,4376.88,3222,1154.88
700416,111367,503144,2025-05-19 21:58:48,3,Wallet,Cancelled,Mumbai,1328.4,933,395.4000000000001
700417,109800,501139,2025-05-17 23:42:39,2,Card,Delivered,Chennai,3607.56,2742,865.56
700418,102659,501748,2024-10-31 07:25:25,1,Wallet,Delivered,Kolkata,1904.06,1459,445.05999999999995
700419,101093,500862,2025-03-12 11:49:50,2,Cash,Delivered,Bangalore,3158.08,2284,874.0799999999999
700420,117076,502191,2025-01-09 16:59:44,1,Wallet,Delivered,Pune,650.78,460,190.77999999999997
700421,110014,502310,2025-05-27 17:00:30,1,Wallet,Delivered,Chennai,308.29,228,80.29000000000002
700422,103011,501968,2024-01-21 19:51:39,2,UPI,Returned,Kolkata,1883.82,1562,321.81999999999994
700423,107546,500705,2024-06-25 05:25:27,2,UPI,Delivered,Mumbai,2678.48,1806,872.48
700424,109959,501213,2025-12-03 03:48:36,2,Cash,Delivered,Pune,2165.0,1518,647.0
700425,114798,500443,2024-12-04 13:21:20,2,Cash,Returned,Bangalore,4515.1,3258,1257.1000000000004
700426,117544,501154,2024-08-02 04:15:31,3,Wallet,Delivered,Kolkata,1960.38,1320,640.3800000000001
700427,106527,500172,2025-09-27 07:39:31,3,UPI,Delivered,Chennai,818.49,615,203.49
700428,104926,500928,2025-09-06 19:47:46,4,UPI,Cancelled,Mumbai,9397.28,6608,2789.2800000000007
700429,100626,501954,2024-03-07 17:38:37,3,Cash,Delivered,Chennai,2186.7,1482,704.6999999999998
700430,112850,502261,2025-06-13 05:35:46,4,UPI,Delivered,Chennai,5458.8,3924,1534.8000000000002
700431,113358,501670,2025-09-03 10:42:40,1,Card,Delivered,Kolkata,1595.65,1199,396.6500000000001
700432,110696,502589,2024-11-11 19:29:13,3,Cash,Delivered,Bangalore,2020.2599999999998,1614,406.25999999999976
700433,116571,502082,2024-06-10 05:36:57,1,UPI,Delivered,Kolkata,1674.21,1253,421.21000000000004
700434,113981,502563,2025-02-10 05:39:06,3,Card,Delivered,Pune,3778.8900000000003,2685,1093.8900000000003
700435,104064,500061,2024-02-03 03:10:10,1,UPI,Delivered,Mumbai,325.73,233,92.73000000000002
700436,100462,502213,2025-12-12 06:22:16,4,Cash,Delivered,Chennai,12694.4,9764,2930.3999999999996
700437,104298,502934,2024-01-20 09:57:33,3,Cash,Delivered,Chennai,8298.66,6198,2100.66
700438,100169,501568,2024-02-16 02:23:50,1,UPI,Delivered,Bangalore,1965.5,1589,376.5
700439,104556,501425,2025-04-04 04:41:02,3,Card,Delivered,Chennai,3420.84,2373,1047.8400000000001
700440,116694,502240,2024-02-29 09:55:21,2,Cash,Delivered,Kolkata,3912.88,3150,762.8800000000001
700441,102299,502671,2024-01-13 11:26:42,3,Wallet,Delivered,Hyderabad,4273.62,3201,1072.62
700442,111611,501711,2025-05-30 13:15:26,2,UPI,Delivered,Kolkata,2673.14,1988,685.1399999999999
700443,100859,503124,2025-02-18 11:39:28,4,Card,Delivered,Delhi,3197.44,2396,801.44
700444,117545,500017,2024-01-16 14:41:53,3,Wallet,Delivered,Mumbai,9624.84,7488,2136.84
700445,100718,502550,2024-10-05 17:24:42,1,UPI,Delivered,Mumbai,3007.78,2376,631.7800000000002
700446,100047,500343,2024-09-20 02:21:20,3,Cash,Delivered,Bangalore,2503.6499999999996,1692,811.6499999999996
700447,105287,500456,2024-10-17 04:58:32,3,Cash,Delivered,Delhi,885.99,723,162.99
700448,108312,502098,2024-08-06 00:39:14,3,Wallet,Returned,Kolkata,4479.78,3192,1287.7799999999997
700449,112429,503063,2024-02-17 08:02:48,4,UPI,Returned,Chennai,1838.72,1304,534.72
700450,105694,501128,2025-12-27 23:02:31,2,Cash,Delivered,Pune,1018.72,772,246.72000000000003
700451,100472,502779,2025-02-17 05:04:58,3,UPI,Delivered,Pune,3046.02,2496,550.02
700452,101333,500912,2025-09-23 01:24:13,1,UPI,Delivered,Delhi,2352.25,1675,677.25
700453,103104,501726,2025-08-26 05:58:26,1,Card,Delivered,Chennai,1488.99,1004,484.99
700454,109289,500457,2025-03-14 12:42:07,4,Card,Delivered,Pune,12080.16,9824,2256.16
700455,103062,501245,2024-09-10 09:45:47,3,Wallet,Delivered,Kolkata,9200.789999999999,7002,2198.789999999999
700456,117562,501011,2025-03-03 16:04:04,2,Card,Delivered,Mumbai,1965.8,1474,491.79999999999995
700457,113123,500885,2025-06-19 08:20:21,2,Wallet,Delivered,Hyderabad,611.28,458,153.27999999999997
700458,108714,500403,2024-05-11 06:03:49,1,Cash,Delivered,Chennai,1466.63,1039,427.6300000000001
700459,101628,502654,2025-08-21 14:03:47,4,Cash,Delivered,Hyderabad,9969.16,7260,2709.16
700460,117312,500631,2025-03-24 00:24:03,1,UPI,Delivered,Bangalore,2241.24,1532,709.2399999999998
700461,109618,501314,2024-02-10 09:23:10,3,UPI,Delivered,Pune,995.49,804,191.49
700462,101074,502550,2024-07-26 19:51:11,4,Card,Delivered,Bangalore,12031.12,9504,2527.120000000001
700463,112476,501361,2025-01-19 10:42:01,1,Cash,Delivered,Chennai,897.05,676,221.04999999999995
700464,110277,502804,2025-05-05 09:14:49,3,Cash,Delivered,Hyderabad,3732.4500000000003,2805,927.4500000000003
700465,114427,502312,2024-07-26 08:38:26,1,UPI,Returned,Pune,1953.31,1461,492.30999999999995
700466,112770,500021,2025-08-26 17:50:37,1,Card,Delivered,Delhi,2975.95,2059,916.9499999999998
700467,103415,501099,2024-05-20 13:30:42,3,Wallet,Delivered,Mumbai,6065.43,4572,1493.4300000000003
700468,108972,502635,2024-03-09 11:09:00,2,Wallet,Delivered,Pune,3691.12,2928,763.1199999999999
700469,105211,502697,2025-08-07 11:06:40,3,UPI,Returned,Mumbai,7717.11,6399,1318.1099999999997
700470,112998,502444,2024-11-08 22:25:30,2,UPI,Returned,Mumbai,2517.0,1764,753.0
700471,113522,502548,2025-05-03 16:36:05,4,Cash,Cancelled,Pune,4692.92,3624,1068.92
700472,113477,501259,2025-10-13 02:12:21,3,Card,Returned,Kolkata,5949.18,4674,1275.1800000000003
700473,113054,500290,2024-04-16 10:27:07,4,UPI,Returned,Mumbai,8819.08,7200,1619.08
700474,103389,500012,2024-08-04 19:04:31,3,Cash,Cancelled,Bangalore,2136.0,1641,495.0
700475,105095,500642,2025-01-09 16:07:29,4,Wallet,Delivered,Chennai,12069.28,9916,2153.2800000000007
